name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,839,87,752,10.369487485101311,100.0
DepthOfNesting,254,34,220,13.385826771653544,39.08045977011494
LinesOfCode,839,87,752,10.369487485101311,100.0
SourceLinesOfCode,839,87,752,10.369487485101311,100.0
CommentLinesOfCode,186,29,157,15.591397849462366,33.33333333333333
CommentDensity,186,29,157,15.591397849462366,33.33333333333333
OutDegree,836,87,749,10.406698564593302,100.0
OutDegreeDistinct,836,87,749,10.406698564593302,100.0
PatternSize,254,34,220,13.385826771653544,39.08045977011494
NumberOfPatternVariables,236,34,202,14.40677966101695,39.08045977011494
