name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,169,29,140,17.159763313609467,100.0
DepthOfNesting,95,28,67,29.47368421052631,96.55172413793103
LinesOfCode,169,29,140,17.159763313609467,100.0
SourceLinesOfCode,169,29,140,17.159763313609467,100.0
CommentLinesOfCode,78,15,63,19.230769230769234,51.724137931034484
CommentDensity,78,15,63,19.230769230769234,51.724137931034484
OutDegree,163,29,134,17.791411042944784,100.0
OutDegreeDistinct,163,29,134,17.791411042944784,100.0
PatternSize,95,28,67,29.47368421052631,96.55172413793103
NumberOfPatternVariables,92,27,65,29.347826086956523,93.10344827586206
