commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package http4s - package bench - class CirceJsonBench - method decode_byte_buffer,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package http4s - package bench - class CirceJsonBench - method decode_incremental,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package http4s - package bench - class CirceJsonBench - method decode_adaptive,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,-0.6000000000000001
HEAD,0,package http4s - package bench - object CirceJsonBench - class BenchState - method setup,1.0,0.0,8.0,8.0,0.0,0.0,12.0,10.0,0.0,0.0,1.0,-1.0
HEAD,0,package asynchttpclient - object EmptyBodyGenerator - <$anon: <error>> - method transferTo,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package asynchttpclient - object EmptyBodyGenerator - <$anon: <error>> - method close,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method copy,1.0,0.0,16.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withBasePath,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withBlocker,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withPathPrefix,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withCacheStrategy,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withPreferGzipped,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withClassLoader,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method withBufferSize,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package staticcontent - class ResourceServiceBuilder - method toRoutes,10.0,22.0,40.0,40.0,0.0,0.0,35.0,7.0,29.0,6.0,1.0,1.0
HEAD,0,package http4s - package server - package staticcontent - object ResourceServiceBuilder - method apply,1.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,1,package http4s - package server - package staticcontent - object ResourceService - method apply,10.0,22.0,40.0,40.0,0.0,0.0,35.0,7.0,29.0,6.0,1.0,1.0
HEAD,0,package dropwizard - object Dropwizard - method apply,20.0,5.0,96.0,96.0,0.0,0.0,89.0,10.0,62.0,4.0,1.0,1.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method increaseActiveRequests,1.0,0.0,4.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method decreaseActiveRequests,1.0,0.0,4.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordHeadersTime,1.0,0.0,9.0,9.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordTotalTime,1.0,0.0,14.0,14.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordAbnormalTermination,5.0,3.0,10.0,10.0,0.0,0.0,6.0,5.0,16.0,0.0,1.0,1.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordCanceled,1.0,0.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordAbnormal,1.0,0.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordError,1.0,0.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method recordTimeout,1.0,0.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method namespace,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method registerStatusCode,6.0,5.0,12.0,12.0,0.0,0.0,25.0,3.0,9.0,4.0,1.0,1.0
HEAD,0,package dropwizard - object Dropwizard - method apply - <$anon: org.http4s.metrics.MetricsOps[F]> - method requestTimer,11.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,1.0
HEAD,0,package service - class GitHubService - method accessToken,1.0,0.0,12.0,12.0,1.0,0.07692307692307693,14.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package service - class GitHubService - method userData,1.0,0.0,5.0,5.0,1.0,0.16666666666666666,8.0,2.0,0.0,0.0,0.0,0.0
HEAD,3,package http4s - package server - package tomcat - class TomcatBuilder - method copy,1.0,0.0,24.0,24.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withSSL,1.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withoutSsl,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method bindSocketAddress,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withExternalExecutor,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withInternalExecutor,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method mountServlet,1.0,0.0,10.0,10.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method mountFilter,1.0,0.0,20.0,20.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0
HEAD,3,package http4s - package server - package tomcat - class TomcatBuilder - method mountService,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method mountHttpApp,1.0,0.0,12.0,12.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withIdleTimeout,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withAsyncTimeout,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withServletIo,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withServiceErrorHandler,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withBanner,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method withClassloader,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package tomcat - class TomcatBuilder - method resource,11.0,3.0,49.0,49.0,1.0,0.02,36.0,2.0,32.0,8.0,1.0,1.0
HEAD,1,package http4s - package server - package tomcat - object TomcatBuilder - method apply,1.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - trait SslConfig - method configureConnector,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - trait SslConfig - method isSecure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - class KeyStoreBits - method configureConnector,4.0,1.0,22.0,21.0,1.0,0.045454545454545456,11.0,2.0,6.0,0.0,1.0,-0.5862068965517242
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - class KeyStoreBits - method isSecure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - object NoSsl - method configureConnector,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.7777777777777778
HEAD,0,package http4s - package server - package tomcat - object TomcatBuilder - object NoSsl - method isSecure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait ContentLanguageHeader - method CONTENT_LANGUAGE,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait ContentLanguageHeader - class ContentLanguageParser - method entry,1.0,0.0,6.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait ContentLanguageHeader - class ContentLanguageParser - method languageTag,1.0,0.0,7.0,6.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - class RangeUnit - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - class RangeUnit - method render,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchR1,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchFR1,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchR2,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchFR2,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchR3,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchFR3,1.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchR4,1.0,0.0,4.0,3.0,1.0,0.25,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait MyClientTrait - method doFetchFR4,1.0,0.0,4.0,3.0,1.0,0.25,5.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - class MyClient - method fetch,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - class MyClient - method fetch,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - class MyClient - method doMoreFetchR1,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - class MyClient - method doMoreFetchFR1,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait AlienClient - method run,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fix - object ClientFetchTests - trait AlienClient - method fetch,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - trait AlienClient - method fetch,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR1,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR2,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR3,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR4,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR5,2.0,2.0,3.0,3.0,0.0,0.0,4.0,3.0,8.0,1.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR6,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR7,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR8,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR9,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR10,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchR11,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR1,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR2,1.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR3,3.0,2.0,9.0,9.0,0.0,0.0,5.0,3.0,4.0,2.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR4,1.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR5,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doClientFetchFR6,1.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doNegClientFetch1,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doNegClientFetch2,1.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doNegClientFetch3,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package fix - object ClientFetchTests - method doNegClientFetch4,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package service - class FileService - method homeDirectories,1.0,0.0,5.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package service - class FileService - method directories,3.0,0.0,14.0,14.0,0.0,0.0,17.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package service - class FileService - method directories - method dir,3.0,0.0,6.0,6.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,1.0
HEAD,1,package service - class FileService - method store,2.0,1.0,7.0,7.0,0.0,0.0,15.0,2.0,1.0,0.0,1.0,1.0
HEAD,4,package http4s - package server - package middleware - object AutoSlash - method apply,3.0,1.0,14.0,13.0,1.0,0.07142857142857142,5.0,3.0,1.0,0.0,1.0,0.9333333333333332
HEAD,0,package http4s - package server - package middleware - object AutoSlash - method httpRoutes,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package headers - object Host - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - object Host - method parse,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Host - method key,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Host - method renderValue,2.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package internal - object threads - method threadFactory,1.0,0.0,29.0,25.0,0.0,0.0,15.0,14.0,0.0,0.0,1.0,0.4705882352941177
HEAD,0,package internal - object threads - method threadFactory - <$anon: java.util.concurrent.ThreadFactory> - method newThread,1.0,0.0,17.0,13.0,0.0,0.0,12.0,11.0,0.0,0.0,1.0,-0.2857142857142856
HEAD,0,package internal - object threads - method threadFactory - <$anon: java.util.concurrent.ThreadFactory> - method newThread - <$anon: Thread.UncaughtExceptionHandler> - method uncaughtException,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,-0.1111111111111111
HEAD,0,package internal - object threads - method newDaemonPool,1.0,0.0,17.0,17.0,0.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0
HEAD,0,package internal - object threads - method newDaemonPoolExecutionContext,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object threads - method newBlockingPool,1.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - class Part - method name,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - class Part - method filename,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - class Part - method covary,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package multipart - object Part - method empty,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package multipart - object Part - method formData,1.0,0.0,4.0,4.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0
HEAD,3,package http4s - package multipart - object Part - method fileData,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - object Part - method fileData,1.0,0.0,6.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - object Part - method fileData,1.0,0.0,13.0,13.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package multipart - object Part - method fileData,1.0,0.0,7.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object ResponseTiming - method apply,2.0,3.0,14.0,14.0,0.0,0.0,17.0,2.0,7.0,2.0,1.0,1.0
HEAD,0,package http4s - package headers - object Connection - method parse,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Connection - method key,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Connection - method hasClose,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Connection - method hasKeepAlive,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class Connection - method renderValue,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - method ORIGIN,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - class OriginParser - method charset,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - class OriginParser - method entry,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - class OriginParser - method nullEntry,1.0,0.0,6.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - class OriginParser - method hostListEntry,1.0,0.0,7.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package parser - trait OriginHeader - class OriginParser - method host,1.0,0.0,6.0,5.0,1.0,0.16666666666666666,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package impl - trait RequestGenerator - method method,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package impl - trait EmptyRequestGenerator - method apply,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package impl - trait EntityRequestGenerator - method apply,1.0,0.0,12.0,12.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package headers - object X-B3-SpanId - method parse,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class X-B3-SpanId - method key,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package headers - class X-B3-SpanId - method renderValue,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - class HttpMethodOverriderConfig - method copy,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - class HttpMethodOverriderConfig - method withOverrideStrategy,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - class HttpMethodOverriderConfig - method withOverridableMethods,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - object HttpMethodOverriderConfig - method apply,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method defaultConfig,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply,10.0,11.0,56.0,56.0,0.0,0.0,55.0,17.0,33.0,7.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply - method processRequestWithMethod,3.0,5.0,7.0,7.0,0.0,0.0,7.0,4.0,7.0,1.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply - method updateVaryHeader,3.0,11.0,13.0,13.0,0.0,0.0,11.0,4.0,5.0,1.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply - method updateRequestWithMethod,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply - method getUnsafeOverrideMethod,4.0,11.0,14.0,14.0,0.0,0.0,17.0,3.0,14.0,4.0,1.0,1.0
HEAD,0,package http4s - package server - package middleware - object HttpMethodOverrider - method apply - method processRequest,3.0,6.0,5.0,5.0,0.0,0.0,7.0,3.0,7.0,1.0,1.0,1.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method jnull,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method jfalse,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method jtrue,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method jnum,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method jstring,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method singleContext,1.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-0.5555555555555556
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method singleContext - <$anon: <error>> - method add,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method singleContext - <$anon: <error>> - method add,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method singleContext - <$anon: <error>> - method finish,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package argonaut - object Parser - <$anon: <error>> - method singleContext - <$anon: <error>> - method isObj,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
