name,count,mean mean,mean std,std mean,std std
CountCurrying,7,0.0235177453876166,0.02646225152103974,0.15668406802667548,0.12802150995649497
CountFunctionCalls,7,0.10842047623302498,0.11000609234739396,0.40234621795377745,0.23005493258256735
CountFunctionParameters,7,0.1318998219200239,0.1276230166319517,0.35131830193750524,0.14942706852479404
CountFunctions,7,1.0397353324789944,0.8114188801916044,2.141358506126808,1.1981125825947645
CountHigherOrderCalls,7,0.6052982850300008,0.4888733247010559,1.4147238663566102,0.9144736531356815
CountInnerVariableAssignment,7,0.03961248114457703,0.022736308655990727,0.4437618491264777,0.26750870601982013
CountLazyValues,7,0.01950972867076354,0.010632614527108048,0.20948072873486084,0.09194158752955334
CountNestedDepth,7,0.0318238589616611,0.009455082434992322,0.18049540895024668,0.029285908588630966
CountNestedMethods,7,0.13935836373300056,0.07493505572166051,0.613819343747785,0.18820286680130874
CountOuterVariableAssignment,7,0.03749436128447039,0.07018001400322746,0.2580910527903913,0.26074145629006645
CountOuterVariableUsage,7,0.12251546066892013,0.22151225704740143,0.6846942801002206,0.6756438477791625
CountParameterLists,7,0.18591142342877537,0.1176054467669563,0.39544098600117833,0.12103506008616831
CountPatternMatching,7,0.33072538763594983,0.14559102520639686,0.9276482266652656,0.29615800678893855
CountRecursiveCalls,7,0.03700527969710005,0.03432136659846461,0.31097387995313147,0.21693988083034713
CountSideEffectCalls,7,0.3422692187687354,0.40581768525333706,1.2897202527529006,1.0044046547197565
CountSideEffectFunctions,7,0.02894456448597483,0.038993616162295845,0.20545610235378042,0.22031999935276675
CountSideEffects,7,0.8867517706139119,0.9211831455877447,2.9055735696993383,2.1882444018517053
CountVariableDefinitions,7,0.02457368459304626,0.014355198566656712,0.22100325850978514,0.09877596552027594
CountVariables,7,0.28098337656008765,0.2997894121634868,1.7080330506155466,0.9855983824311978
FunctionalScoreCount,7,2.679822156732929,1.618822712147537,4.762374313190479,2.3116910768779166
HasPointsCount,7,0.6236926395443758,0.11520836777489331,0.47152525325505457,0.03455028074308963
ImperativeScoreCount,7,1.8683391845591528,2.037411756784996,6.687317942959557,4.771988376048928
IsFunction,7,0.026616453556018042,0.03729812685546223,0.13649412169690095,0.08429603372704378
IsSideEffect,7,0.10519426643942949,0.11587843432344498,0.25419501041560444,0.14497743366413524
ParadigmScoreCount,7,0.3360558166428834,0.25588621843811843,0.6055257197630672,0.06991485589894361
