name,count,mean,std
CountCurrying,7,0.02144680574299605,0.17253309630540895
CountFunctionCalls,7,0.058083252662149074,0.33989080587014586
CountFunctionParameters,7,0.08518877057115197,0.3082008901994468
CountFunctions,7,0.6240077444336883,1.6371245495785596
CountHigherOrderCalls,7,0.3484116899618805,0.897053906987475
CountInnerVariableAssignment,7,0.05375687232742822,0.3918191541789359
CountLazyValues,7,0.024269377382465058,0.2546200233605764
CountNestedDepth,7,0.032121832608139236,0.1875892790613528
CountNestedMethods,7,0.105324298160697,0.5745546185035845
CountOuterVariableAssignment,7,0.012217470983506416,0.2140523274797882
CountOuterVariableUsage,7,0.04815756035578145,0.5861751927756944
CountParameterLists,7,0.181026137463698,0.4373491908873707
CountPatternMatching,7,0.28712487899322364,0.8101306906613303
CountRecursiveCalls,7,0.024812604673094745,0.20656446326521524
CountSideEffectCalls,7,0.20290416263310745,1.023480759722892
CountSideEffectFunctions,7,0.007878017789072427,0.10052066948598164
CountSideEffects,7,0.6530548302872062,2.2638787984289204
CountVariableDefinitions,7,0.031154551007941355,0.24821802701413115
CountVariables,7,0.23523717328170374,1.5769341560341636
FunctionalScoreCount,7,1.8296060991105465,3.5878845043463015
HasPointsCount,7,0.6166891595258613,0.4861969597658666
ImperativeScoreCount,7,1.2816187989556136,6.245330270339989
IsFunction,7,0.009911054637865312,0.0990660015193903
IsSideEffect,7,0.07066795740561471,0.25629419591929736
ParadigmScoreCount,7,0.3735855765344192,0.5859213183716808
