name,tn,fp,fn,tp,r2,precision,recall,mcc
FractionRecursiveCalls,1460,3,165,5,-0.10306783000281428,62.5,2.941176470588235,0.11967676181232242
IsNested,1463,0,170,0,-0.11619958988379997,0.0,0.0,0.0
FractionNestedMethods,1149,314,128,42,-1.90211893369788,11.797752808988763,24.705882352941178,0.02398784015965398
FractionFunctions,1281,182,115,55,-0.9500663423264037,23.20675105485232,32.35294117647059,0.1726477720436401
IsFunction,7,1456,1,169,-8.566487073298216,10.4,99.41176470588235,-0.004801139746475242
HasFunctionParameters,1375,88,140,30,-0.49702062643239064,25.423728813559322,17.647058823529413,0.13720011955898212
FractionHigherOrderCalls,1353,110,114,56,-0.4707571066704188,33.734939759036145,32.94117647058823,0.2569175192707853
FractionFunctionCalls,1381,82,153,17,-0.5429817860158412,17.17171717171717,10.0,0.056244879858845055
FractionCurrying,1312,151,154,16,-1.0025933818503474,9.580838323353294,9.411764705882353,-0.009166863322989527
FractionPatternMatching,1283,180,120,50,-0.9697639821478825,21.73913043478261,29.411764705882355,0.15019662956567761
FractionLazyValues,1452,11,165,5,-0.15559486952675772,31.25,2.941176470588235,0.06787912870059565
HasMultipleParameterLists,1329,134,128,42,-0.7202605444091508,23.863636363636363,24.705882352941178,0.15310751686771903
FunctionalScoreFraction,1238,225,101,69,-1.1404768606006987,23.46938775510204,40.588235294117645,0.2003716078981028
FractionVariables,1461,2,165,5,-0.0965019500623212,71.42857142857143,2.941176470588235,0.1310956549310119
FractionVariableDefinitions,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
FractionInnerVariableAssignment,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
FractionOuterVariableUsage,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
FractionOuterVariableAssignment,1315,148,154,16,-0.9828957420288684,9.75609756097561,9.411764705882353,-0.007157389571034673
FractionSideEffects,1434,29,138,32,-0.0965019500623212,52.459016393442624,18.823529411764707,0.2712258483539767
IsSideEffect,1304,159,153,17,-1.0485545414337976,9.659090909090908,10.0,-0.00854909038735337
FractionSideEffectCalls,1446,17,158,12,-0.14902898958626487,41.37931034482759,7.0588235294117645,0.1363527420400641
FractionSideEffectFunctions,147,1316,17,153,-7.752317960677091,10.415248468345814,90.0,0.0004861468943796382
ImperativeScoreFraction,1435,28,140,30,-0.10306783000281428,51.724137931034484,17.647058823529413,0.2596025465375043
HasPointsFraction,1254,209,122,48,-1.1733062603031637,18.67704280155642,28.235294117647058,0.11698548281253578
ParadigmScoreFraction,1117,346,111,59,-2.0006071328052744,14.5679012345679,34.705882352941174,0.0781829395036484
