commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,2,package stream - class ZSink,182.0,13.0,194.0,0.0,13.0,432.0,293.0,118.0,0.2871046228710462,1.0,89.0,84.0,84.0,100.0,322.0,167.0,288.0,64.0,32.680639334380714
HEAD,0,package stream - class ZSink - method zipWithPar - trait State,0.0,32.0,32.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - class ZSink - method zipWithPar - object BothRunning,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - class ZSink - method zipWithPar - class LeftDone,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - class ZSink - method zipWithPar - class RightDone,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,8,package stream - object ZSink,127.0,13.0,137.0,1.0,0.0,364.0,252.0,102.0,0.288135593220339,1.0,95.0,0.0,76.0,80.0,250.0,166.0,126.0,30.0,24.23666901573878
HEAD,0,package stream - object ZSink - object Push,28.0,4.0,32.0,0.0,0.0,20.0,18.0,3.0,0.14285714285714285,0.0,20.0,0.0,5.0,5.0,24.0,19.0,8.0,3.0,1.8181818181818181
HEAD,0,package stream - object ZSink - method apply - <$anon: zio.stream.ZSink[R E I L Z]>,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class ZScope,11.0,20.0,30.0,0.0,7.0,54.0,13.0,42.0,0.7636363636363637,2.0,13.0,10.0,10.0,0.0,5.0,5.0,0.0,0.0,3.0
HEAD,1,package zio - object ZScope,63.0,20.0,74.0,0.0,0.0,185.0,154.0,30.0,0.16304347826086957,2.0,77.0,0.0,3.0,0.0,14.0,13.0,0.0,0.0,1.0
HEAD,0,package zio - object ZScope - class Mode,0.0,8.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - object Mode,9.0,8.0,14.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - object Mode - object Weak,5.0,4.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - object Mode - object Strong,5.0,5.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - class Key,1.0,11.0,12.0,0.0,1.0,12.0,4.0,9.0,0.6923076923076923,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - object Key,5.0,11.0,14.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package zio - object ZScope - object Key - method apply - <$anon: zio.ZScope.Key>,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package zio - object ZScope - object global,18.0,6.0,22.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,11.0,0.0,9.0,3.0,4.0,4.0,5.0,1.0,3.0
HEAD,0,package zio - object ZScope - class Open,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object ZScope - class OrderedFinalizer,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package zio - object ZScope - class Local,46.0,3.0,49.0,1.0,5.0,111.0,104.0,6.0,0.05454545454545454,0.0,63.0,32.0,32.0,17.0,116.0,83.0,12.0,3.0,2.557377049180328
HEAD,0,package zio - class ParallelMergeSortBenchmark,34.0,0.0,34.0,0.0,3.0,85.0,78.0,0.0,0.0,0.0,51.0,22.0,22.0,14.0,92.0,63.0,21.0,4.0,-4.499512774806893
HEAD,1,package zio - class StreamBenchmarks,25.0,0.0,25.0,0.0,2.0,54.0,48.0,0.0,0.0,0.0,28.0,5.0,5.0,0.0,69.0,39.0,0.0,0.0,1.7030303030303031
HEAD,1,package zio - class CSVStreamBenchmarks,36.0,0.0,36.0,0.0,2.0,95.0,88.0,0.0,0.0,0.0,28.0,20.0,20.0,32.0,81.0,29.0,24.0,6.0,-0.16198262646908507
HEAD,0,package zio - object CSV,26.0,1.0,27.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,28.0,0.0,7.0,10.0,37.0,26.0,1.0,0.0,0.9824561403508772
HEAD,0,package zio - object CSV - trait Token,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object CSV - object NewCol,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object CSV - object NewRow,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object CSV - class Column,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package macros - class AccessibleMacro,69.0,0.0,69.0,0.0,1.0,161.0,148.0,0.0,0.0,0.0,58.0,53.0,53.0,22.0,117.0,35.0,377.0,66.0,1.0
HEAD,0,package macros - class AccessibleMacro - class ModuleInfo,5.0,1.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - class AccessibleMacro - method apply - trait Capability,0.0,8.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - object Capability,10.0,8.0,12.0,0.0,0.0,7.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - object Capability - class Effect,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package macros - class AccessibleMacro - method apply - object Capability - class Managed,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - object Capability - class Method,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - object Capability - class Sink,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - object Capability - class Stream,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package macros - class AccessibleMacro - method apply - class TypeInfo,9.0,1.0,10.0,2.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stm - class STMRetryBenchmark,18.0,0.0,18.0,0.0,1.0,18.0,16.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,21.0,17.0,0.0,0.0,-1.7142857142857144
HEAD,0,package zio - trait PlatformSpecific,38.0,1.0,39.0,0.0,0.0,19.0,19.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait PlatformSpecific - object ZEnv,37.0,2.0,39.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait PlatformSpecific - object ZEnv - object Services,27.0,5.0,32.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class NeedsEnv,0.0,11.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object NeedsEnv,2.0,11.0,12.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object MutableConcurrentQueue,9.0,24.0,29.0,0.0,0.0,11.0,7.0,5.0,0.4166666666666667,11.0,4.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0
HEAD,0,package internal - class MutableConcurrentQueue,4.0,24.0,28.0,0.0,7.0,53.0,10.0,43.0,0.8113207547169812,11.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class DefaultExecutors,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object PlatformConstants,2.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class IOMapBenchmark,23.0,0.0,23.0,0.0,7.0,90.0,70.0,0.0,0.0,0.0,36.0,20.0,20.0,0.0,82.0,62.0,0.0,0.0,6.612698412698413
HEAD,0,package zio - class IOEmptyRaceBenchmark,10.0,0.0,10.0,0.0,2.0,30.0,25.0,0.0,0.0,0.0,15.0,8.0,8.0,0.0,31.0,18.0,0.0,0.0,1.2857142857142856
HEAD,2,package stm - class TMap,49.0,5.0,54.0,0.0,4.0,317.0,244.0,73.0,0.2302839116719243,0.0,75.0,46.0,46.0,5.0,231.0,157.0,6.0,2.0,15.615765948852367
HEAD,2,package stm - object TMap,41.0,5.0,45.0,0.0,0.0,47.0,38.0,9.0,0.19148936170212766,0.0,31.0,0.0,10.0,0.0,35.0,31.0,0.0,0.0,-0.21739130434782614
HEAD,0,package stm - object TMap - class UpdateResult,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait ChunkPlatformSpecific,7.0,1.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait ChunkPlatformSpecific - object Tags,6.0,36.0,42.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
HEAD,0,package internal - class OneElementConcQueueNoMetric,13.0,1.0,14.0,1.0,3.0,44.0,42.0,0.0,0.0,0.0,15.0,14.0,14.0,0.0,16.0,16.0,0.0,0.0,-2.0
HEAD,0,package internal - trait PlatformSpecific,33.0,1.0,34.0,0.0,8.0,82.0,36.0,45.0,0.5555555555555556,1.0,26.0,11.0,11.0,0.0,14.0,12.0,0.0,0.0,1.057142857142857
HEAD,0,package internal - trait PlatformSpecific - method fromExecutor - <$anon: zio.internal.Platform>,17.0,0.0,17.0,1.0,3.0,13.0,13.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,-2.0
HEAD,0,package internal - class Platform,19.0,35.0,45.0,0.0,12.0,53.0,37.0,17.0,0.3148148148148148,1.0,22.0,13.0,13.0,0.0,11.0,11.0,0.0,0.0,4.6
HEAD,0,package internal - class Platform - method withExecutor - <$anon: zio.internal.Platform.Proxy>,3.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class Platform - method withTracing - <$anon: zio.internal.Platform.Proxy>,3.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class Platform - method withTracingConfig - <$anon: zio.internal.Platform.Proxy>,4.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class Platform - method withFatal - <$anon: zio.internal.Platform.Proxy>,5.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package internal - class Platform - method withReportFatal - <$anon: zio.internal.Platform.Proxy>,5.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package internal - class Platform - method withReportFailure - <$anon: zio.internal.Platform.Proxy>,5.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.2
HEAD,0,package internal - class Platform - method withSupervisor - <$anon: zio.internal.Platform.Proxy>,3.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object Platform,12.0,35.0,43.0,1.0,0.0,10.0,10.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object Platform - class Proxy,9.0,9.0,17.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package zio - trait ChunkFactory,4.0,1.0,5.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package tracing - class ZIOFn,1.0,10.0,11.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - class ZIOFn1,2.0,18.0,20.0,2.0,1.0,3.0,3.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - class ZIOFn2,2.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tracing - object ZIOFn,14.0,10.0,22.0,1.0,0.0,18.0,10.0,6.0,0.375,2.0,8.0,0.0,3.0,0.0,8.0,6.0,0.0,0.0,2.6666666666666665
HEAD,0,package tracing - object ZIOFn - method apply - <$anon: A => B>,4.0,0.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package compression - class CompressionParameters,5.0,0.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - class CompressionLevel,1.0,14.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel,26.0,14.0,28.0,0.0,0.0,13.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object DefaultCompression,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object NoCompression,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object BestSpeed,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel2,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel3,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel4,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel5,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel6,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel7,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object CompressionLevel8,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionLevel - object BestCompression,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - class CompressionStrategy,1.0,6.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionStrategy,10.0,6.0,12.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionStrategy - object DefaultStrategy,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionStrategy - object Filtered,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object CompressionStrategy - object HuffmanOnly,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - class FlushMode,1.0,6.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object FlushMode,10.0,6.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object FlushMode - object NoFlush,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object FlushMode - object SyncFlush,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - object FlushMode - object FullFlush,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fix - object CurriedAssert,2.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chunks - class ChunkPrependBenchmarks,8.0,0.0,8.0,0.0,1.0,26.0,23.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,8.0,8.0,0.0,0.0,-2.0
HEAD,3,package internal - object PlatformLive,22.0,0.0,22.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,8.0,7.0,0.0,0.0,0.19999999999999996
