commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package zio - package console - package object console - object Console - object Service - <$anon: zio.console.Console.Service> - method getStrLn,2.0,0.0,8.0,8.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - package console - package object console - method putStr,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - package console - package object console - method putStrErr,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - package console - package object console - method putStrLn,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - package console - package object console - method putStrLnErr,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class Schedule - method &&,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method ***,6.0,10.0,18.0,18.0,0.0,0.0,34.0,12.0,58.0,14.0,1.0,1.0
HEAD,0,package zio - class Schedule - method *** - method loop,6.0,10.0,15.0,15.0,0.0,0.0,32.0,11.0,58.0,14.0,1.0,1.0
HEAD,0,package zio - class Schedule - method *>,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method ++,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method +++,7.0,11.0,23.0,23.0,0.0,0.0,22.0,9.0,32.0,10.0,1.0,1.0
HEAD,0,package zio - class Schedule - method +++ - method loop,7.0,11.0,18.0,18.0,0.0,0.0,20.0,8.0,32.0,10.0,1.0,1.0
HEAD,0,package zio - class Schedule - method <||>,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method <*,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method <*>,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method <<<,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method >>>,5.0,11.0,15.0,15.0,0.0,0.0,16.0,9.0,24.0,8.0,1.0,1.0
HEAD,0,package zio - class Schedule - method >>> - method loop,5.0,11.0,12.0,12.0,0.0,0.0,14.0,8.0,24.0,8.0,1.0,1.0
HEAD,0,package zio - class Schedule - method ||,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method |||,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method addDelay,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method addDelayM,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method andThen,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method andThenEither,6.0,8.0,20.0,19.0,0.0,0.0,21.0,11.0,23.0,7.0,1.0,1.0
HEAD,0,package zio - class Schedule - method andThenEither - method loop,6.0,8.0,15.0,14.0,0.0,0.0,19.0,10.0,23.0,7.0,1.0,1.0
HEAD,0,package zio - class Schedule - method as,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method check,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method checkM,4.0,9.0,10.0,10.0,0.0,0.0,13.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method checkM - method loop,4.0,9.0,7.0,7.0,0.0,0.0,11.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method collectAll,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method compose,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method combineWith,5.0,10.0,20.0,20.0,0.0,0.0,32.0,10.0,52.0,12.0,1.0,1.0
HEAD,0,package zio - class Schedule - method combineWith - method loop,5.0,10.0,15.0,15.0,0.0,0.0,30.0,9.0,52.0,12.0,1.0,1.0
HEAD,0,package zio - class Schedule - method contramap,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method delayed,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method delayedM,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method dimap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method driver,5.0,8.0,20.0,20.0,0.0,0.0,34.0,14.0,24.0,5.0,1.0,1.0
HEAD,0,package zio - class Schedule - method either,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method eitherWith,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method ensuring,3.0,7.0,9.0,9.0,0.0,0.0,11.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method ensuring - method loop,3.0,7.0,6.0,6.0,0.0,0.0,9.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method first,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method fold,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method foldM,3.0,8.0,10.0,10.0,0.0,0.0,12.0,9.0,11.0,3.0,1.0,1.0
HEAD,0,package zio - class Schedule - method foldM - method loop,3.0,8.0,7.0,7.0,0.0,0.0,10.0,8.0,11.0,3.0,1.0,1.0
HEAD,0,package zio - class Schedule - method forever,3.0,7.0,9.0,9.0,0.0,0.0,11.0,7.0,11.0,3.0,1.0,1.0
HEAD,0,package zio - class Schedule - method forever - method loop,3.0,7.0,6.0,6.0,0.0,0.0,9.0,6.0,11.0,3.0,1.0,1.0
HEAD,0,package zio - class Schedule - method jittered,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method jittered,1.0,0.0,8.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method left,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method map,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method mapM,3.0,8.0,10.0,10.0,0.0,0.0,13.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method mapM - method loop,3.0,8.0,7.0,7.0,0.0,0.0,11.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method modifyDelay,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method modifyDelayM,3.0,10.0,14.0,14.0,0.0,0.0,20.0,15.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method modifyDelayM - method loop,3.0,10.0,11.0,11.0,0.0,0.0,18.0,14.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method onDecision,3.0,10.0,9.0,9.0,0.0,0.0,15.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method onDecision - method loop,3.0,10.0,6.0,6.0,0.0,0.0,13.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method provide,3.0,6.0,9.0,9.0,0.0,0.0,10.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method provide - method loop,3.0,6.0,6.0,6.0,0.0,0.0,8.0,7.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method provideSome,3.0,6.0,9.0,9.0,0.0,0.0,10.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method provideSome - method loop,3.0,6.0,6.0,6.0,0.0,0.0,8.0,7.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method reconsider,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method reconsiderM,7.0,10.0,19.0,19.0,0.0,0.0,21.0,9.0,34.0,8.0,1.0,1.0
HEAD,0,package zio - class Schedule - method reconsiderM - method loop,7.0,10.0,14.0,14.0,0.0,0.0,19.0,8.0,34.0,8.0,1.0,1.0
HEAD,0,package zio - class Schedule - method repetitions,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method resetAfter,1.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method resetWhen,5.0,8.0,10.0,10.0,0.0,0.0,15.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method resetWhen - method loop,5.0,8.0,7.0,7.0,0.0,0.0,13.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method right,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method run,5.0,10.0,17.0,17.0,0.0,0.0,13.0,7.0,22.0,6.0,1.0,1.0
HEAD,0,package zio - class Schedule - method run - method loop,5.0,10.0,14.0,14.0,0.0,0.0,12.0,7.0,22.0,6.0,1.0,1.0
HEAD,0,package zio - class Schedule - method second,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method tapInput,3.0,6.0,9.0,9.0,0.0,0.0,11.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method tapInput - method loop,3.0,6.0,6.0,6.0,0.0,0.0,9.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method tapOutput,3.0,7.0,9.0,9.0,0.0,0.0,13.0,9.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method tapOutput - method loop,3.0,7.0,6.0,6.0,0.0,0.0,11.0,8.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - class Schedule - method unit,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package zio - class Schedule - method untilInput,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method untilInputM,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method untilOutput,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method untilOutputM,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method whileInput,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method whileInputM,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method whileOutput,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method whileOutputM,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class Schedule - method zip,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method zipLeft,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method zipRight,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class Schedule - method zipWith,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method collectAll,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - method collectWhile,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method collectWhileM,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method collectUntil,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method collectUntilM,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method delayed,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurWhile,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurWhileM,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurWhileEquals,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurUntil,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurUntilM,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurUntilEquals,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurUntil,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method duration,1.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method loop,3.0,10.0,11.0,11.0,0.0,0.0,14.0,9.0,6.0,1.0,1.0,1.0
HEAD,0,package zio - object Schedule - method exponential,1.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fibonacci,2.0,8.0,6.0,6.0,0.0,0.0,9.0,7.0,6.0,2.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fixed,5.0,10.0,30.0,30.0,0.0,0.0,33.0,17.0,10.0,2.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fixed - method loop,5.0,10.0,22.0,22.0,0.0,0.0,29.0,15.0,10.0,2.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fromDuration,1.0,0.0,7.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fromDurations,2.0,4.0,4.0,4.0,0.0,0.0,7.0,5.0,6.0,2.0,1.0,1.0
HEAD,0,package zio - object Schedule - method fromFunction,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method identity,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method linear,1.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurs,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method recurs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - method spaced,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method succeed,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - method unfold,1.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - method unfold - method loop,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,1,package zio - object Schedule - method windowed,3.0,12.0,24.0,24.0,0.0,0.0,24.0,14.0,6.0,1.0,1.0,1.0
HEAD,1,package zio - object Schedule - method windowed - method loop,3.0,12.0,19.0,19.0,0.0,0.0,21.0,12.0,6.0,1.0,1.0,1.0
HEAD,0,package zio - object Schedule - method minOffsetDateTime,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - method maxOffsetDateTime,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - object StepFunction - method done,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - trait Decision - method out,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - object Schedule - trait Decision - method as,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object Schedule - trait Decision - method contramap,3.0,9.0,6.0,6.0,0.0,0.0,8.0,7.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - object Schedule - trait Decision - method map,3.0,8.0,6.0,6.0,0.0,0.0,9.0,7.0,12.0,4.0,1.0,1.0
HEAD,0,package zio - object Schedule - trait Decision - method toDone,3.0,6.0,5.0,5.0,0.0,0.0,4.0,2.0,10.0,2.0,1.0,1.0
HEAD,0,package zio - class IOForkInterruptBenchmark - method monixForkInterrupt,2.0,0.0,15.0,15.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,-0.06666666666666665
HEAD,0,package zio - class IOForkInterruptBenchmark - method monixForkInterrupt - method loop,2.0,0.0,11.0,11.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.8666666666666668
HEAD,0,package zio - class IOForkInterruptBenchmark - method catsForkInterrupt,2.0,0.0,16.0,16.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,-0.07936507936507936
HEAD,0,package zio - class IOForkInterruptBenchmark - method catsForkInterrupt - method loop,2.0,0.0,12.0,12.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.870967741935484
HEAD,0,package zio - class IOForkInterruptBenchmark - method zioForkInterrupt,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package zio - class IOForkInterruptBenchmark - method zioTracedForkInterrupt,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package zio - class IOForkInterruptBenchmark - method zioForkInterrupt,2.0,0.0,6.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,-0.5000000000000001
HEAD,0,package zio - class IOForkInterruptBenchmark - method zioForkInterrupt - method loop,2.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.33333333333333326
HEAD,0,package zio - object IOBenchmarks - method repeat,2.0,0.0,3.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - method verify,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - method catsForkAll,1.0,0.0,6.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - method catsRepeat,2.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - method monixForkAll,1.0,0.0,6.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - method monixRepeat,2.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - class Thunk - method map,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - class Thunk - method flatMap,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - class Thunk - method attempt,2.0,6.0,7.0,6.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - object Thunk - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - object IOBenchmarks - object Thunk - method fail,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package zio - class ParSequenceBenchmark - method catsSequence,1.0,0.0,5.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method catsParSequence,1.0,0.0,5.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method catsParSequenceN,1.0,0.0,5.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method monixSequence,1.0,0.0,5.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method monixParSequence,1.0,0.0,5.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method monixParSequenceUnordered,1.0,0.0,5.0,5.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method monixParSequenceN,1.0,0.0,5.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method zioSequence,1.0,0.0,5.0,5.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method zioParSequence,1.0,0.0,5.0,5.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method zioParSequenceN,1.0,0.0,5.0,5.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - class ParSequenceBenchmark - method futureSequence,1.0,0.0,5.0,5.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package zio - trait App - method run,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - trait App - method main,5.0,11.0,16.0,16.0,0.0,0.0,14.0,6.0,6.0,0.0,1.0,-0.6190476190476191
HEAD,0,package zio - trait App - method main - <$anon: Thread> - method run,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,-0.7142857142857143
HEAD,0,package zio - class NonEmptyChunk - method :+,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class NonEmptyChunk - method ++,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package zio - class NonEmptyChunk - method append,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
