name,tn,fp,fn,tp,r2,precision,recall,mcc
baseline,1001,199,72,122,-0.6227405498281786,38.006230529595015,62.88659793814433,0.3806718149955228
NumberOfLambdaFunctions,1001,199,74,120,-0.6347164948453607,37.61755485893417,61.855670103092784,0.37301373699182155
SourceLinesOfLambda,1001,199,72,122,-0.6227405498281786,38.006230529595015,62.88659793814433,0.3806718149955228
LambdaScore,1002,198,73,121,-0.6227405498281786,37.93103448275862,62.371134020618555,0.3779474253361922
LambdaFunctionsUsingOuterVariables,1000,200,72,122,-0.6287285223367698,37.88819875776397,62.88659793814433,0.3795731244928333
LambdaFunctionsUsingInnerVariables,999,201,71,123,-0.6287285223367698,37.96296296296296,63.4020618556701,0.3822944004204738
LambdaFunctionsWithSideEffects,996,204,71,123,-0.6466924398625429,37.61467889908257,63.4020618556701,0.379029210284691
LambdaFunctionsWithAssignment,1002,198,72,122,-0.6167525773195877,38.125,62.88659793814433,0.38177446746770755
