name,count,precision,recall,mcc
LambdaFunctionsUsingInnerVariables,7,31.97278911564626,66.26506024096386,0.35840436779400403
LambdaFunctionsUsingOuterVariables,7,31.50684931506849,63.95348837209303,0.36604675427807293
LambdaFunctionsWithAssignment,7,29.72972972972973,66.50602409638553,0.3601463158257245
LambdaFunctionsWithSideEffects,7,31.42857142857143,66.27906976744185,0.3658870291503726
LambdaScore,7,31.292517006802722,65.11627906976744,0.36179872102561056
NumberOfLambdaFunctions,7,31.03448275862069,65.11627906976744,0.3699701258922313
SourceLinesOfLambda,7,31.50684931506849,65.11627906976744,0.36346060132480257
baseline,7,31.50684931506849,65.11627906976744,0.36604675427807293
