commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,1,package controller - trait ApiControllerBase,10.0,1.0,11.0,2.0,2.0,606.0,436.0,227.0,0.34238310708898945,1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.5
HEAD,0,package controller - class ApiController,26.0,1.0,27.0,3.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait ApiControllerBase,10.0,1.0,11.0,2.0,2.0,608.0,436.0,229.0,0.3443609022556391,1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.5
HEAD,1,package api - class ApiPullRequest,11.0,7.0,18.0,2.0,0.0,25.0,22.0,3.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package api - object ApiPullRequest,21.0,7.0,27.0,1.0,0.0,39.0,39.0,1.0,0.025,0.0,8.0,0.0,3.0,3.0,11.0,6.0,10.0,2.0,1.0
HEAD,0,package api - object ApiPullRequest - class Commit,6.0,9.0,15.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - trait MergeService,42.0,3.0,44.0,0.0,7.0,97.0,74.0,22.0,0.22916666666666666,1.0,46.0,12.0,1.3333333333333333,2.111111111111111,8.555555555555555,7.111111111111111,1.3333333333333333,0.4444444444444444,-0.015578789847795704
HEAD,1,package service - object MergeService,54.0,3.0,56.0,0.0,0.0,152.0,137.0,12.0,0.08053691275167785,1.0,72.0,0.0,2.0,5.0,8.0,5.0,5.0,1.0,1.0
HEAD,0,package service - object MergeService - object Util,17.0,3.0,20.0,0.0,0.0,25.0,24.0,2.0,0.07692307692307693,0.0,19.0,0.0,1.0,0.0,9.5,8.5,0.0,0.0,-0.484472049689441
HEAD,1,package service - object MergeService - class MergeCacheInfo,40.0,2.0,42.0,0.0,1.0,119.0,107.0,10.0,0.08547008547008547,0.0,57.0,15.0,1.875,0.125,16.5,11.625,0.5,0.125,0.12724807308021696
HEAD,1,package util - object FileUtil,20.0,6.0,26.0,0.0,0.0,58.0,49.0,7.0,0.125,0.0,40.0,0.0,1.6666666666666667,0.4166666666666667,3.25,2.9166666666666665,0.5,0.16666666666666666,0.1590909090909091
HEAD,1,package controller - class FileUploadController,24.0,0.0,24.0,1.0,2.0,89.0,86.0,2.0,0.022727272727272728,0.0,17.0,10.0,5.0,8.5,10.0,6.0,7.5,1.0,0.9393939393939394
HEAD,0,package service - object WikiService,11.0,4.0,15.0,0.0,0.0,25.0,9.0,17.0,0.6538461538461539,3.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - object WikiService - class WikiPageInfo,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageHistoryInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package service - trait WikiService,70.0,4.0,74.0,0.0,5.0,212.0,187.0,18.0,0.08780487804878048,3.0,95.0,37.0,5.285714285714286,2.142857142857143,33.714285714285715,23.571428571428573,6.428571428571429,0.42857142857142855,0.478775894064203
HEAD,0,package service - trait WikiService - method revertWikiPage - class RevertInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class WikiController,9.0,1.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait WikiControllerBase,31.0,3.0,32.0,2.0,6.0,217.0,214.0,0.0,0.0,1.0,32.0,13.0,1.8571428571428572,0.8571428571428571,5.857142857142857,4.142857142857143,0.5714285714285714,0.0,0.7142857142857143
HEAD,0,package controller - trait WikiControllerBase - class WikiPageEditForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait WikiControllerBase - method unique - <$anon: <error>>,9.0,0.0,9.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,1.0
HEAD,0,package controller - trait WikiControllerBase - method pagename - <$anon: <error>>,11.0,0.0,11.0,1.0,1.0,10.0,9.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,11.0,8.0,0.0,0.0,1.0
HEAD,0,package controller - trait WikiControllerBase - method conflictForNew - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package controller - trait WikiControllerBase - method conflictForEdit - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,1,package service - trait RepositoryService,27.0,26.0,52.0,0.0,22.0,432.0,345.0,81.0,0.19014084507042253,22.0,39.0,61.0,2.772727272727273,2.5454545454545454,22.40909090909091,2.8181818181818183,7.636363636363637,2.0,0.5235426162980792
HEAD,0,package service - object RepositoryService,23.0,26.0,48.0,0.0,0.0,32.0,20.0,8.0,0.2857142857142857,22.0,18.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
HEAD,0,package service - object RepositoryService - class RepositoryInfo,17.0,37.0,54.0,2.0,2.0,24.0,12.0,6.0,0.3333333333333333,0.0,15.0,3.0,1.0,0.0,5.666666666666667,4.666666666666667,0.0,0.0,0.3333333333333333
HEAD,0,package util - trait OneselfAuthenticator,7.0,1.0,8.0,0.0,2.0,15.0,14.0,0.0,0.0,1.0,4.0,6.0,2.0,0.6666666666666666,3.3333333333333335,2.0,3.0,0.6666666666666666,0.6666666666666666
HEAD,0,package util - trait OwnerAuthenticator,5.0,2.0,7.0,0.0,2.0,20.0,18.0,1.0,0.05263157894736842,2.0,4.0,8.0,2.6666666666666665,0.6666666666666666,10.333333333333334,2.0,5.666666666666667,1.3333333333333333,1.0
HEAD,0,package util - trait UsersAuthenticator,9.0,5.0,14.0,0.0,2.0,12.0,11.0,0.0,0.0,5.0,6.0,5.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666
HEAD,0,package util - trait AdminAuthenticator,9.0,1.0,10.0,0.0,2.0,12.0,11.0,0.0,0.0,1.0,6.0,5.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666
HEAD,1,package util - trait ReferrerAuthenticator,5.0,9.0,14.0,0.0,2.0,23.0,21.0,0.0,0.0,9.0,4.0,9.0,3.0,0.6666666666666666,10.0,2.0,5.666666666666667,1.3333333333333333,1.0
HEAD,0,package util - trait ReadableUsersAuthenticator,5.0,6.0,11.0,0.0,2.0,20.0,19.0,0.0,0.0,6.0,4.0,9.0,3.0,0.6666666666666666,10.333333333333334,2.0,7.0,1.6666666666666667,1.0
HEAD,0,package util - trait WritableUsersAuthenticator,5.0,7.0,12.0,0.0,2.0,19.0,18.0,0.0,0.0,7.0,4.0,8.0,2.6666666666666665,0.6666666666666666,10.0,2.0,5.666666666666667,1.3333333333333333,1.0
HEAD,0,package util - trait GroupManagerAuthenticator,6.0,2.0,8.0,0.0,2.0,16.0,14.0,0.0,0.0,2.0,4.0,5.0,1.6666666666666667,0.6666666666666666,4.0,2.0,1.6666666666666667,0.3333333333333333,0.6666666666666666
HEAD,0,package controller - class PullRequestsController,18.0,1.0,19.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait PullRequestsControllerBase,26.0,1.0,27.0,2.0,4.0,478.0,429.0,113.0,0.20848708487084872,1.0,21.0,10.0,2.5,3.75,9.25,3.75,2.5,0.5,0.75
HEAD,0,package controller - trait PullRequestsControllerBase - class PullRequestForm,4.0,1.0,5.0,2.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - class MergeForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class RepositoryViewerController,16.0,1.0,17.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase,74.0,1.0,75.0,2.0,8.0,788.0,701.0,432.0,0.38128861429832306,1.0,98.0,27.0,3.0,6.888888888888889,24.0,12.666666666666666,3.6666666666666665,1.2222222222222223,0.5117114690815645
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadForm,4.0,1.0,5.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class EditorForm,4.0,1.0,5.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class DeleteForm,4.0,1.0,5.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommentForm,4.0,3.0,7.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadFiles,5.0,1.0,6.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommitFile,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,18.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0
HEAD,0,package controller - class RepositorySettingsController,10.0,1.0,11.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositorySettingsControllerBase,56.0,2.0,57.0,2.0,6.0,421.0,318.0,98.0,0.23557692307692307,1.0,38.0,14.0,2.142857142857143,1.5714285714285714,9.857142857142858,5.142857142857143,1.0,0.14285714285714285,0.8571428571428571
HEAD,0,package controller - trait RepositorySettingsControllerBase - class OptionsForm,5.0,1.0,6.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DefaultBranchForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DeployKeyForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class WebHookForm,6.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class TransferOwnerShipForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webHook - <$anon: <error>>,6.0,0.0,6.0,1.0,1.0,12.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webhookEvents - <$anon: <error>>,15.0,0.0,15.0,1.0,1.0,12.0,11.0,0.0,0.0,0.0,9.0,3.0,1.5,0.0,5.0,4.5,0.0,0.0,0.5
HEAD,0,package controller - trait RepositorySettingsControllerBase - method renameRepositoryName - <$anon: <error>>,9.0,0.0,9.0,1.0,1.0,11.0,9.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,13.0,8.0,1.0,0.0,1.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method featureOption - <$anon: <error>>,9.0,0.0,9.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method transferUser - <$anon: <error>>,7.0,0.0,7.0,1.0,1.0,13.0,12.0,0.0,0.0,0.0,3.0,4.0,4.0,10.0,12.0,4.0,6.0,1.0,1.0
HEAD,1,package service - trait IssuesService,27.0,15.0,42.0,0.0,30.0,416.0,349.0,68.0,0.1630695443645084,10.0,47.0,102.0,3.1875,2.0,15.21875,2.6875,19.0625,5.15625,0.8999079613437643
HEAD,0,package service - object IssuesService,31.0,15.0,45.0,0.0,0.0,117.0,114.0,3.0,0.02564102564102564,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition,18.0,6.0,24.0,2.0,1.0,73.0,73.0,0.0,0.0,0.0,20.0,25.0,6.25,3.25,22.0,5.0,16.0,1.5,0.5
HEAD,0,package service - object IssuesService - object IssueSearchCondition,14.0,6.0,19.0,1.0,0.0,38.0,36.0,3.0,0.07692307692307693,0.0,7.0,0.0,4.0,1.0,13.333333333333334,3.6666666666666665,4.333333333333333,1.3333333333333333,0.3333333333333333
HEAD,0,package service - object IssuesService - class CommitStatusInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueInfo,6.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package service - trait IssuesService,27.0,15.0,42.0,0.0,30.0,416.0,349.0,68.0,0.1630695443645084,10.0,47.0,102.0,3.1875,2.0,15.21875,2.6875,19.0625,5.15625,0.8999079613437643
HEAD,0,package service - object IssuesService,31.0,15.0,45.0,0.0,0.0,117.0,114.0,3.0,0.02564102564102564,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueSearchCondition,18.0,6.0,24.0,2.0,1.0,73.0,73.0,0.0,0.0,0.0,20.0,25.0,6.25,3.25,22.0,5.0,16.0,1.5,0.5
HEAD,0,package service - object IssuesService - object IssueSearchCondition,14.0,6.0,19.0,1.0,0.0,38.0,36.0,3.0,0.07692307692307693,0.0,7.0,0.0,4.0,1.0,13.333333333333334,3.6666666666666665,4.333333333333333,1.3333333333333333,0.3333333333333333
HEAD,0,package service - object IssuesService - class CommitStatusInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueInfo,6.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - trait ProtectedBranchService,10.0,8.0,18.0,0.0,4.0,30.0,31.0,0.0,0.0,5.0,6.0,8.0,1.6,1.0,6.6,2.4,4.2,1.2,0.5126436781609195
HEAD,1,package service - object ProtectedBranchService,33.0,8.0,38.0,0.0,0.0,76.0,58.0,15.0,0.2054794520547945,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchReceiveHook,17.0,2.0,19.0,1.0,1.0,16.0,15.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,15.0,11.0,0.0,0.0,1.0
HEAD,1,package service - object ProtectedBranchService - class ProtectedBranchInfo,22.0,6.0,28.0,2.0,2.0,55.0,38.0,15.0,0.2830188679245283,0.0,15.0,18.0,4.5,2.25,7.75,4.0,10.25,0.75,1.0
HEAD,0,package service - object ProtectedBranchService - object ProtectedBranchInfo,7.0,6.0,12.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package servlet - class GitRepositoryServlet,26.0,0.0,26.0,1.0,2.0,77.0,70.0,7.0,0.09090909090909091,0.0,9.0,11.0,3.6666666666666665,10.0,27.666666666666668,5.666666666666667,5.666666666666667,1.0,-0.7902097902097903
HEAD,0,package servlet - class GitBucketRepositoryResolver,15.0,1.0,16.0,1.0,1.0,12.0,11.0,1.0,0.08333333333333333,0.0,10.0,2.0,2.0,9.0,10.0,10.0,7.0,2.0,1.0
HEAD,0,package servlet - class GitBucketReceivePackFactory,13.0,1.0,14.0,1.0,1.0,32.0,32.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,34.0,7.0,0.0,0.0,-1.0
HEAD,0,package servlet - class CommitLogHook,21.0,1.0,22.0,2.0,2.0,128.0,113.0,10.0,0.08130081300813008,0.0,3.0,23.0,11.5,4.5,48.5,3.0,20.0,1.0,-0.8717948717948718
HEAD,1,package servlet - class WikiCommitHook,13.0,0.0,13.0,1.0,1.0,54.0,48.0,1.0,0.02040816326530612,0.0,2.0,10.0,10.0,17.0,37.0,3.0,33.0,9.0,-0.5172413793103449
HEAD,0,package servlet - object GitLfs,17.0,1.0,18.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchRequest,4.0,2.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchRequestObject,4.0,1.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchUploadResponse,4.0,2.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchResponseObject,6.0,1.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Actions,3.0,2.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Action,5.0,1.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Error,3.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class RepositoryViewerController,16.0,0.0,16.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase,85.0,1.0,86.0,2.0,8.0,750.0,674.0,337.0,0.3333333333333333,1.0,108.0,27.0,2.727272727272727,6.181818181818182,20.454545454545453,10.727272727272727,3.6363636363636362,1.1818181818181819,0.5095821110667346
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadForm,4.0,1.0,5.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class EditorForm,4.0,1.0,5.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class DeleteForm,4.0,1.0,5.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommentForm,4.0,3.0,7.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadFiles,5.0,1.0,6.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommitFile,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,18.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0
HEAD,0,package controller - class PreProcessController,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait PreProcessControllerBase,3.0,1.0,4.0,2.0,0.0,30.0,13.0,20.0,0.6060606060606061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class PreProcessController,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait PreProcessControllerBase,3.0,1.0,4.0,2.0,0.0,30.0,13.0,20.0,0.6060606060606061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package servlet - class PluginControllerFilter,11.0,0.0,11.0,0.0,3.0,30.0,30.0,0.0,0.0,0.0,9.0,6.0,2.0,3.3333333333333335,7.0,3.6666666666666665,7.333333333333333,1.3333333333333333,-0.5494949494949495
HEAD,0,package servlet - class PluginControllerFilter - class FilterChainWrapper,3.0,1.0,4.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,1,package ssh - object GitCommand,5.0,5.0,10.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ssh - class GitCommand,17.0,5.0,22.0,0.0,6.0,49.0,49.0,0.0,0.0,3.0,16.0,13.0,1.4444444444444444,0.7777777777777778,2.2222222222222223,1.7777777777777777,1.5555555555555556,0.3333333333333333,-0.935483870967742
HEAD,0,package ssh - class DefaultGitCommand,12.0,2.0,14.0,1.0,3.0,43.0,43.0,0.0,0.0,2.0,6.0,17.0,5.666666666666667,6.0,8.0,3.6666666666666665,16.666666666666668,2.6666666666666665,1.0
HEAD,0,package ssh - class DefaultGitUploadPack,17.0,1.0,18.0,2.0,1.0,17.0,16.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,15.0,8.0,0.0,0.0,-0.6086956521739129
HEAD,0,package ssh - class DefaultGitReceivePack,19.0,1.0,20.0,2.0,1.0,22.0,21.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,19.0,13.0,0.0,0.0,-0.5000000000000001
HEAD,0,package ssh - class PluginGitUploadPack,19.0,1.0,20.0,1.0,1.0,15.0,14.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,15.0,10.0,0.0,0.0,-0.5909090909090909
HEAD,0,package ssh - class PluginGitReceivePack,19.0,1.0,20.0,1.0,1.0,15.0,14.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,15.0,10.0,0.0,0.0,-0.5909090909090909
HEAD,0,package ssh - class GitCommandFactory,16.0,0.0,16.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,11.0,8.0,2.6666666666666665,1.3333333333333333,6.666666666666667,5.0,13.666666666666666,2.0,0.1851851851851852
HEAD,1,package util - object JGitUtil,166.0,9.0,174.0,0.0,0.0,926.0,684.0,233.0,0.25408942202835333,0.0,325.0,0.0,3.05,2.05,22.75,15.3,3.5,0.825,0.47148002025818947
HEAD,0,package util - object JGitUtil - class RepositoryInfo,4.0,2.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class FileInfo,7.0,4.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class CommitInfo,14.0,11.0,25.0,2.0,1.0,22.0,11.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class DiffInfo,6.0,1.0,7.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class ContentInfo,7.0,1.0,8.0,2.0,0.0,6.0,3.0,3.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class TagInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class SubmoduleInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BranchMergeInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BranchInfo,5.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BlameInfo,6.0,1.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - <$anon: <error>>,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
