name,tn,fp,fn,tp,r2,precision,recall,mcc
NumberOfLambdaFunctions baseline,1855,744,443,812,-0.4025308538834276,52.185089974293064,64.7011952191235,0.3445475226554437
NumberOfLambdaFunctions,1856,743,444,811,-0.4025308538834276,52.18790218790219,64.62151394422311,0.34422560871297425
SourceLinesOfLambda baseline,1855,744,443,812,-0.4025308538834276,52.185089974293064,64.7011952191235,0.3445475226554437
SourceLinesOfLambda,1854,745,439,816,-0.39898612552483437,52.27418321588725,65.0199203187251,0.3470453747030589
LambdaScore baseline,1855,744,443,812,-0.4025308538834276,52.185089974293064,64.7011952191235,0.3445475226554437
LambdaScore,1858,741,446,809,-0.4025308538834276,52.193548387096776,64.4621513944223,0.34358257784330903
LambdaFunctionsUsingOuterVariables baseline,402,114,107,233,-0.07829457364341086,67.14697406340058,68.52941176470588,0.4628061450796145
LambdaFunctionsUsingOuterVariables,403,113,96,244,-0.019744642042863747,68.34733893557423,71.76470588235294,0.49485725495521604
LambdaFunctionsUsingInnerVariables baseline,46,32,27,61,-0.4268648018648016,65.59139784946237,69.31818181818183,0.2844838939243538
LambdaFunctionsUsingInnerVariables,42,36,28,60,-0.5477855477855473,62.5,68.18181818181817,0.22262735021316912
LambdaFunctionsWithSideEffects baseline,867,458,259,540,-0.4385037901150022,54.10821643286573,67.58448060075094,0.3204818590177221
LambdaFunctionsWithSideEffects,872,453,261,538,-0.4324849458048976,54.28859737638748,67.33416770963704,0.32185033848668904
LambdaFunctionsWithAssignment baseline,320,152,85,214,-0.29476078453602383,58.46994535519126,71.57190635451505,0.38413828160412083
LambdaFunctionsWithAssignment,328,144,94,205,-0.3002239102091715,58.73925501432665,68.56187290969899,0.3725041381902152
