name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
LambdaFunctionsUsingInnerVariables,2,70.0,0.0,67.61363636363636,5.624713032165721,0.36777587090200564,0.0037158450488706933
LambdaFunctionsUsingInnerVariables baseline,2,67.57246376811594,1.280990545627811,63.06818181818181,12.052956497497973,0.31143834731399456,0.048208064338145416
LambdaFunctionsUsingOuterVariables,2,71.04606308146131,2.5672131833412233,77.23262032085562,6.484963260614604,0.5053514563526766,0.06095443287833713
LambdaFunctionsUsingOuterVariables baseline,2,70.26627218934911,1.464422327901131,76.35026737967915,7.732798756826149,0.4918092207258684,0.04180281959005281
LambdaFunctionsWithAssignment,2,76.3538589714459,21.219094653193242,79.69481605351172,18.10926480580597,0.39813964440696475,0.0023916617829829456
LambdaFunctionsWithAssignment baseline,2,76.19092202831249,21.14011472628346,79.61538461538461,14.686063916951374,0.3789390125949738,0.04009830813227949
LambdaFunctionsWithSideEffects,5,69.14562225350427,15.237498295767628,67.4520835872953,8.694177827656022,0.33469810340385175,0.10551926567015894
LambdaFunctionsWithSideEffects baseline,5,68.83057957393335,15.221455670959198,66.48930069430462,9.286061704912543,0.33214989409454365,0.1097122781760271
LambdaScore,7,60.88516171468847,11.171988794536203,68.49551469445163,6.594798070905982,0.46507242586643216,0.10338810274585475
LambdaScore baseline,7,61.18380954810384,10.953939709985269,68.93776013858468,6.868803174860489,0.47013746698100706,0.10136306604139157
NumberOfLambdaFunctions,7,60.21452100656141,11.317644357158787,68.4080084860903,6.552478310822311,0.45840243232259154,0.09688937063377406
NumberOfLambdaFunctions baseline,7,61.18380954810384,10.953939709985269,68.93776013858468,6.868803174860489,0.47013746698100706,0.10136306604139157
SourceLinesOfLambda,7,60.651422676295454,11.991185448612985,68.03812900732092,6.378888047979819,0.4606313875802904,0.1040859755396539
SourceLinesOfLambda baseline,7,61.18380954810384,10.953939709985269,68.93776013858468,6.868803174860489,0.47013746698100706,0.10136306604139157
