name,count,mean mean,mean std,std mean,std std
FunctionalCalls,7,1.6319263698415754,1.028674028790909,6.230428343738701,5.156209607128295
FunctionalScoreLandkroon,7,2.3287110709709404,1.958153857618956,8.175635570099265,8.682438672653017
HasPointsLandkroon,7,1.4279045619997708,1.1302836776921628,4.05288526463295,4.1352651590489256
HigherOrder,7,0.657976658736955,0.9725607742460124,3.1384122454212116,4.54654930114365
ImperativeCalls,7,0.23355950705446699,0.2579145414494092,1.1269199377819932,1.1788987499011419
ImperativeScoreLandkroon,7,1.4741548986157633,1.7338848667032813,6.622292084247301,7.468296273623237
Nested,7,0.00018628448818032488,0.00039601046156469025,0.006881491688379629,0.012731240593265112
ParadigmScoreLandkroon,7,1.1689913540764374,0.9442180312271076,3.728432796469831,4.074102687965765
Recursive,7,0.03862175790423002,0.03914000641921053,0.2554786452006578,0.17831692635995658
SideEffects,7,1.2405953915612966,1.5207553241931138,6.031882655442247,6.87950674958043
