name,count,mean,std
FunctionalCalls,7,1.276663146779303,6.024390145431755
FunctionalScoreLandkroon,7,1.5343189017951426,6.289003633733519
HasPointsLandkroon,7,1.2004383828543594,2.7889356832473338
HigherOrder,7,0.23970432946145726,1.7169799545197633
ImperativeCalls,7,0.14361140443505807,0.5444985755060818
ImperativeScoreLandkroon,7,0.7602956705385427,3.944543606033534
Nested,7,0.0,0.0
ParadigmScoreLandkroon,7,0.797684666109125,2.4349735272096287
Recursive,7,0.01795142555438226,0.15488803077634947
SideEffects,7,0.6166842661034847,3.279869701726647
