name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,43,14,12,21,-0.2440191387559809,60.0,63.63636363636363,0.3862580773334716
ImplicitDefinitions,41,16,12,21,-0.3397129186602872,56.75675675675676,63.63636363636363,0.34833163891554275
ImplicitConversions baseline,40,12,17,22,-0.3012820512820513,64.70588235294117,56.41025641025641,0.3409854393246746
ImplicitConversions,40,12,17,22,-0.3012820512820513,64.70588235294117,56.41025641025641,0.3409854393246746
ImplicitParameters baseline,24,14,16,24,-0.5394736842105261,63.1578947368421,60.0,0.23157894736842105
ImplicitParameters,25,13,17,23,-0.5394736842105261,63.888888888888886,57.49999999999999,0.2335100476551057
UsageOfNull baseline,10,10,10,10,-1.0,50.0,50.0,0.0
UsageOfNull,12,8,12,8,-1.0,50.0,40.0,0.0
FunctionVariables baseline,8,8,10,5,-1.3249999999999997,38.46153846153847,33.33333333333333,-0.16878989451394444
FunctionVariables,8,8,9,6,-1.1958333333333329,42.857142857142854,40.0,-0.10041928905068677
