name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,189,61,43,46,-0.5845393258426967,42.99065420560748,51.68539325842697,0.2583207803345575
ImplicitDefinitions,194,56,36,53,-0.4017078651685395,48.62385321100918,59.55056179775281,0.3499880582726733
ImplicitConversions baseline,43,28,15,5,-1.755633802816901,15.151515151515152,25.0,-0.12434797641507539
ImplicitConversions,44,27,14,6,-1.6274647887323943,18.181818181818183,30.0,-0.06914960639667607
ImplicitParameters baseline,87,32,21,29,-0.5053781512605042,47.540983606557376,57.99999999999999,0.2956454098831797
ImplicitParameters,84,35,20,30,-0.5621848739495798,46.15384615384615,60.0,0.28697202159177576
OverridingPatternVariables baseline,8,11,9,12,-1.0050125313283207,52.17391304347826,57.14285714285714,-0.007595326160340514
OverridingPatternVariables,9,10,9,12,-0.9047619047619049,54.54545454545454,57.14285714285714,0.04528334128517262
UsageOfNull baseline,17,11,6,8,-0.8214285714285714,42.10526315789473,57.14285714285714,0.1691275228729346
UsageOfNull,18,10,7,7,-0.8214285714285714,41.17647058823529,50.0,0.13719886811400706
FunctionVariables baseline,64,29,27,34,-0.5201833245196545,53.96825396825397,55.73770491803278,0.24426078795997752
FunctionVariables,67,26,25,36,-0.38445267054468535,58.06451612903226,59.01639344262295,0.3097488865308714
