name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,234,74,42,86,-0.2828733766233764,53.75,67.1875,0.4078144420032683
ImplicitDefinitions,237,71,41,87,-0.23863636363636354,55.06329113924051,67.96875,0.42553788310683194
ImplicitConversions baseline,526,163,97,179,-0.3193874760732833,52.33918128654971,64.85507246376811,0.38920550078916416
ImplicitConversions,514,175,94,182,-0.3650585810142817,50.98039215686274,65.94202898550725,0.379483644200707
ImplicitParameters baseline,464,138,112,190,-0.2430969615630023,57.92682926829268,62.913907284768214,0.3922910723443535
ImplicitParameters,456,146,120,182,-0.32265516710303443,55.487804878048784,60.264900662251655,0.35326916109883244
OverridingPatternVariables baseline,34,21,21,42,-0.4303030303030304,66.66666666666666,66.66666666666666,0.28484848484848485
OverridingPatternVariables,34,21,20,43,-0.3962481962481963,67.1875,68.25396825396825,0.3011128105821844
UsageOfNull baseline,255,81,67,93,-0.3654761904761903,53.44827586206896,58.12500000000001,0.3332222734138083
UsageOfNull,239,97,62,98,-0.4669642857142855,50.256410256410255,61.25000000000001,0.30989794369303914
FunctionVariables baseline,311,89,67,149,-0.11222222222222245,62.60504201680672,68.98148148148148,0.45796474032499584
FunctionVariables,307,93,69,147,-0.15500000000000025,61.25000000000001,68.05555555555556,0.4384188257646676
