name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,70,12,8,17,-0.043902439024390505,58.620689655172406,68.0,0.5080355358333625
ImplicitDefinitions,70,12,8,17,-0.043902439024390505,58.620689655172406,68.0,0.5080355358333625
ImplicitConversions baseline,67,30,16,16,-0.9117268041237114,34.78260869565217,50.0,0.171966118349975
ImplicitConversions,70,27,15,17,-0.7454896907216495,38.63636363636363,53.125,0.2303949732076742
ImplicitParameters baseline,80,30,16,27,-0.48794926004228345,47.368421052631575,62.7906976744186,0.33022174422056144
ImplicitParameters,85,25,16,27,-0.3262156448202962,51.92307692307693,62.7906976744186,0.3802036529753477
OverridingPatternVariables baseline,30,12,8,14,-0.3852813852813852,53.84615384615385,63.63636363636363,0.33910215700436014
OverridingPatternVariables,29,13,9,13,-0.5238095238095237,50.0,59.09090909090909,0.2721190148800421
UsageOfNull baseline,38,18,10,3,-1.6538461538461529,14.285714285714285,23.076923076923077,-0.0770456245185723
UsageOfNull,47,9,9,4,-0.7060439560439553,30.76923076923077,30.76923076923077,0.14697802197802198
UnitVariables baseline,44,3,4,9,0.3126022913256954,75.0,69.23076923076923,0.6472907152501879
UnitVariables,44,3,4,9,0.3126022913256954,75.0,69.23076923076923,0.6472907152501879
FunctionVariables baseline,139,31,16,29,-0.32091503267973875,48.333333333333336,64.44444444444444,0.4190995806490935
FunctionVariables,135,35,16,29,-0.43333333333333357,45.3125,64.44444444444444,0.39019647912473987
