name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,943,126,817,13.361611876988336,100.0
FanIn,827,80,747,9.673518742442564,63.49206349206349
CouplingBetweenObjects,943,126,817,13.361611876988336,100.0
DepthOfInheritance,656,98,558,14.939024390243901,77.77777777777779
LackOfCohesionInMethods,388,84,304,21.649484536082475,66.66666666666666
LinesOfCode,943,126,817,13.361611876988336,100.0
SourceLinesOfCode,943,126,817,13.361611876988336,100.0
CommentLinesOfCode,156,55,101,35.256410256410255,43.65079365079365
CommentDensity,156,55,101,35.256410256410255,43.65079365079365
NumberOfChildren,95,36,59,37.89473684210527,28.57142857142857
ResponseForClass,943,126,817,13.361611876988336,100.0
WeightedMethodCount,943,126,817,13.361611876988336,100.0
CyclomaticComplexity,943,126,817,13.361611876988336,100.0
DepthOfNesting,361,79,282,21.88365650969529,62.698412698412696
OutDegree,930,124,806,13.333333333333334,98.4126984126984
OutDegreeDistinct,930,124,806,13.333333333333334,98.4126984126984
PatternSize,361,79,282,21.88365650969529,62.698412698412696
NumberOfPatternVariables,342,78,264,22.807017543859647,61.904761904761905
