name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,29.939922064676125,23.067125363814302,31.128584101968936,41.075638993244276,0.03861605490143049,0.13777441998776843
CountFunctionCalls,30.508503000571668,18.774800165439164,40.397912346439156,27.00738961362415,0.0842978397969246,0.10334361047423449
CountFunctionParameters,37.840407028150764,15.183694937078153,24.591877523405735,10.118476143855332,0.16921091822960813,0.07214210310775321
CountFunctions,30.664109140581324,7.369146771180368,40.678426250438214,3.0535859924547837,0.16793344182370282,0.03676773492071786
CountHigherOrderCalls,32.99381709923886,6.54198553260748,41.45938380341057,4.588365317596138,0.1947960550285415,0.04486214377569335
CountInnerVariableAssignment,39.51246680583083,23.024258375270264,37.60455263016505,41.1527290716002,0.1073100841891285,0.12696713559257797
CountLazyValues,41.96084120555907,25.962788194719725,23.869217778133425,33.87532066050075,0.10737977064804004,0.06958285717184844
CountNestedDepth,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethods,41.21199714713715,24.787434769625076,23.332943985224965,6.690471040631609,0.1802595448199255,0.1475857357951146
CountOuterVariableAssignment,30.185202722814605,18.41558300256916,48.7377872874247,44.302058113867794,0.05994565596419227,0.07410705636185388
CountOuterVariableUsage,35.768069025744445,17.63661043393661,46.70258605585934,42.84893336388209,0.07905092115234615,0.07546313225761926
CountParameterLists,41.15889253226724,10.99650575595308,32.086781283717606,11.75662282693624,0.23340733455191878,0.08867843085436274
CountPatternMatching,32.21518214833557,10.788318944095606,40.59321967143945,6.39500297547342,0.1847128017567569,0.053659277616811885
CountRecursiveCalls,39.83554261677326,18.370547540640928,31.66775842344027,41.216256654815474,0.07956472003382008,0.0868161480739897
CountSideEffectCalls,32.88424949330639,15.132091128093853,35.390465678807,27.193319487135376,0.12763068083299778,0.11012916749951966
CountSideEffectFunctions,39.40429666530764,22.475659485129082,29.420201438545586,31.816352940168226,0.13382839182610803,0.13396364440191375
CountSideEffects,31.348625385825365,12.228743989493966,38.909474038769694,23.5478043126266,0.12153959328972107,0.10179413476079098
CountVariableDefinitions,31.362889240362197,18.78578407175265,40.62335363451323,37.8934407267566,0.04691545351993699,0.10378800296930134
CountVariables,35.26350174159848,21.29497579071402,30.596071887635418,30.214044509090137,0.11215885525421362,0.10764245604176399
FractionCurrying,22.589327412278816,18.135053651175284,31.410109999842405,34.980020183754924,0.03840570139340651,0.06296167091465217
FractionFunctionCalls,20.707530990686404,9.606314751931876,77.58822919985757,24.67050041153803,-0.020878874193174267,0.07622116649847109
FractionFunctions,28.603183116921855,8.63460826519684,42.53353033421296,6.647512457712894,0.1436021064919137,0.033795227401525865
FractionHigherOrderCalls,32.080536873598014,9.2029436982579,41.752569004893665,9.464556595670622,0.18147364112633596,0.059642581449303116
FractionInnerVariableAssignment,36.62408259332484,23.047427766788044,38.01954617088616,40.967039688650026,0.08973700864598208,0.11938447293474932
FractionLazyValues,34.67694552255967,27.501364186915954,45.808658705963644,43.83712644146599,0.035010598743224396,0.11683761453363697
FractionNestedMethods,42.222468949650825,23.67507759941952,23.397539204806655,5.422317970489081,0.18805316772399144,0.12259174777834668
FractionOuterVariableAssignment,32.26344137680156,16.47170970580394,37.782716971599335,40.38640121267276,0.06499285418664595,0.07022381370161597
FractionOuterVariableUsage,36.7958274872081,18.40354971384895,45.334785276422316,40.95263663421517,0.09258085138583703,0.07691863002213933
FractionPatternMatching,30.71717860112765,9.712356726003703,37.81841621909238,7.932383163717606,0.16087419866790847,0.05989423744141897
FractionRecursiveCalls,37.30680734093956,19.250272723251165,34.96340366456051,42.86037633216283,0.07181081175794415,0.11011296298363028
FractionSideEffectCalls,30.639884231337383,17.229437833679878,45.2103452278705,32.1507697778576,0.1018698649168129,0.12011034267590544
FractionSideEffectFunctions,33.98570664004863,21.517969054324585,40.75523176113814,35.71318322340159,0.09983988513299251,0.13804609198952458
FractionSideEffects,30.18198311939876,15.530267013679138,46.220209828016735,26.606279094396363,0.10682192670932333,0.13061724032061556
FractionVariableDefinitions,29.174481046197027,18.307673014454434,43.04538175327682,39.47795065611458,0.037118308009424415,0.0913879791203289
FractionVariables,33.43880884178698,22.268068603296495,43.62033126536277,35.132253630677575,0.09082993650799427,0.12044170440316665
FunctionalCallsLandkroon,30.42495282885227,10.101735708657463,41.714453003311924,4.381260160079513,0.16639811527877366,0.04462127119263227
FunctionalPointsLandkroon,30.19299470649945,9.554417325995962,47.88185028041237,3.7514945110885565,0.17966069455747266,0.04041887120067424
FunctionalScoreBool,31.126866384095443,13.196403438316812,57.96934685757492,7.014762623175926,0.21661819173284677,0.09731641980682347
FunctionalScoreCount,33.044487921797696,11.551947872171345,47.011826820812914,5.984558388865772,0.2147290773730783,0.06556136987502399
FunctionalScoreFraction,30.406695906420442,10.69539141350233,54.98361250907601,7.195444910394728,0.20533524230824604,0.06392797731980689
HasCurrying,30.125235912217526,23.195092001855876,29.95669266498177,39.40289657086472,0.05302336771086004,0.10888681722741432
HasFunctionCalls,30.029548528597733,18.951269515158536,38.36767975829957,27.40739323330284,0.07184836765614856,0.11686732748184066
HasFunctionParameters,35.177899066578256,13.057891033550845,26.578289071808133,9.275004012402459,0.15368713244937085,0.08315510652203296
HasFunctions,29.056068334920006,9.14617618859621,51.027170077555645,5.284866768625705,0.1703490405204516,0.04572172049686092
HasHigherOrderCalls,32.22664326138018,8.115662216348765,48.1798021626077,7.086279817567248,0.20190512972371635,0.03873194715663295
HasInnerVariableAssignment,39.04997460758573,22.803531122022385,37.30685606620782,41.31966866708368,0.10326338725957937,0.12371649078078614
HasLazyValues,41.73233378451163,24.59933425124302,23.276316543799954,34.113124952253486,0.11227994942726235,0.05484016014439065
HasMultipleParameterLists,41.12815551793802,11.01481558118292,32.235072462820604,11.743686916537117,0.23363897695435423,0.08800361302172095
HasNestedMethods,43.274757774344096,24.22590732295675,32.23645658219867,16.718328988008306,0.20621175726352386,0.14150884099876102
HasOuterVariableAssignment,33.041866719402115,19.846167179296017,37.22252903539228,43.25810447626014,0.07253112019252017,0.06884653598464835
HasOuterVariableUsage,39.20657634275784,18.624378270997557,38.28318333134683,42.61765616179058,0.10309849249286174,0.06698008721995677
HasPatternMatching,31.065561026683316,10.586675832335617,41.925885783124954,8.951991566388509,0.17731042920965126,0.0668242296326822
