name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,1671,314,128,239,-0.42702969821344006,43.21880650994575,65.12261580381471,0.42190734268795266
FanIn,1848,137,303,64,-0.4205725502577231,31.8407960199005,17.43869209809264,0.13677574917839389
CouplingBetweenObjects,1715,270,154,213,-0.36891536661198754,44.099378881987576,58.03814713896458,0.39918234036006556
DepthOfInheritance,1137,848,157,210,-2.2447168477477537,19.848771266540645,57.22070844686649,0.1057743744673993
LackOfCohesionInMethods,1620,365,236,131,-0.9403729606929354,26.411290322580644,35.694822888283376,0.1539582933682215
LinesOfCode,1731,254,138,229,-0.26560099932051684,47.4120082815735,62.39782016348774,0.4455874492750988
SourceLinesOfCode,1746,239,148,219,-0.24945812943122458,47.81659388646288,59.67302452316077,0.4365117755257433
CommentLinesOfCode,1786,199,211,156,-0.32371533092196914,43.94366197183099,42.50681198910082,0.32926669240819834
CommentDensity,1594,391,192,175,-0.8822586290914831,30.918727915194346,47.68392370572207,0.23757904598205512
NumberOfChildren,1726,259,299,68,-0.8015442796450214,20.795107033639145,18.52861035422343,0.05748665011475486
ResponseForClass,1698,287,152,215,-0.4173439762798645,42.82868525896414,58.58310626702997,0.39080221397466514
WeightedMethodCount,1723,262,188,179,-0.4528582900363076,40.58956916099773,48.77384196185286,0.3307552307640328
CyclomaticComplexity,1724,261,188,179,-0.44962971605844926,40.68181818181818,48.77384196185286,0.3315130660253754
DepthOfNesting,1712,273,190,177,-0.49482975174846766,39.33333333333333,48.228882833787466,0.3180645727878392
OutDegree,1742,243,159,208,-0.29788673909910157,46.11973392461197,56.675749318801095,0.4095894301227766
OutDegreeDistinct,1705,280,165,202,-0.43671542014701537,41.90871369294606,55.04087193460491,0.36801421374705173
PatternSize,1821,164,241,126,-0.3075724610326769,43.44827586206896,34.332425068119896,0.2877522034688342
NumberOfPatternVariables,1770,215,220,147,-0.40442968036843063,40.607734806629836,40.05449591280654,0.2938739908736573
