name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,1469,266,162,235,-0.3247715212799165,46.9061876247505,59.19395465994962,0.40271049890641114
FanIn,439,1296,90,307,-3.2900311413410375,19.15159076731129,77.32997481108312,0.02372630295043171
CouplingBetweenObjects,1430,305,179,218,-0.4981061128492512,41.68260038240918,54.91183879093199,0.3377568959759124
DepthOfInheritance,796,939,77,320,-2.1447847327579326,25.416997617156472,80.60453400503779,0.20965263697815253
LackOfCohesionInMethods,1382,353,265,132,-0.9128710283901598,27.216494845360824,33.249370277078086,0.11982198164266089
LinesOfCode,1555,180,182,215,-0.12048432407320031,54.43037974683544,54.15617128463476,0.43866954621410137
SourceLinesOfCode,1568,167,193,204,-0.11429380294572411,54.98652291105122,51.385390428211586,0.42878458531069846
CommentLinesOfCode,1571,164,203,194,-0.13596062689189092,54.18994413407822,48.86649874055416,0.410466507331625
CommentDensity,1522,213,212,185,-0.3154857395887021,46.482412060301506,46.59949622166247,0.3428957604399194
NumberOfChildren,347,1388,77,320,-3.5345567258763495,18.735362997658083,80.60453400503779,0.005895747376585489
ResponseForClass,1496,239,170,227,-0.265961570568892,48.712446351931334,57.17884130982368,0.40882791346027025
WeightedMethodCount,1520,215,196,201,-0.2721520916963682,48.31730769230769,50.62972292191436,0.37560597592751566
CyclomaticComplexity,1520,215,196,201,-0.2721520916963682,48.31730769230769,50.62972292191436,0.37560597592751566
DepthOfNesting,1527,208,202,195,-0.26905683113263024,48.38709677419355,49.1183879093199,0.3691636502623447
OutDegree,1558,177,178,219,-0.0988175001270335,55.3030303030303,55.16372795969773,0.4500576516623849
OutDegreeDistinct,1516,219,180,217,-0.2350089649315108,49.77064220183486,54.65994962216625,0.4057190571036806
PatternSize,1565,170,224,173,-0.2195326621128202,50.437317784256564,43.57682619647355,0.35787703753827316
NumberOfPatternVariables,1571,164,229,168,-0.2164374015490822,50.602409638554214,42.31738035264483,0.35283561860413204
