commit,faults,path,FractionRecursiveCalls,IsNested,FractionNestedMethods,FractionFunctions,IsFunction,HasFunctionParameters,FractionHigherOrderCalls,FractionFunctionCalls,FractionCurrying,FractionPatternMatching,FractionLazyValues,HasMultipleParameterLists,FunctionalScoreFraction,FractionVariables,FractionVariableDefinitions,FractionInnerVariableAssignment,FractionOuterVariableUsage,FractionOuterVariableAssignment,FractionSideEffects,IsSideEffect,FractionSideEffectCalls,FractionSideEffectFunctions,ImperativeScoreFraction,HasPointsFraction,ParadigmScoreFraction
HEAD,1,package internal - trait JournalInteractions,0.0,0.0,0.0,1.0,1.0,0.0,0.4230769230769231,0.0,0.0,0.4230769230769231,0.0,0.0,2.0,0.2857142857142857,0.038461538461538464,0.038461538461538464,0.2857142857142857,0.14285714285714285,1.0,1.0,0.6666666666666666,0.0,3.142857142857143,1.0,1.0
HEAD,2,package internal - trait SnapshotInteractions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0,2.6,1.0,0.0
HEAD,0,package pf - object CaseStatement,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package pf - class CaseStatement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pf - class UnitCaseStatement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0
HEAD,0,package impl - object EmptySource,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0
HEAD,0,package impl - object EmptySource - method createLogic - <$anon: akka.stream.stage.GraphStageLogic with akka.stream.stage.OutHandler>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-1.0
HEAD,0,package routing - trait Resizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - object Resizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package routing - object DefaultResizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
