name,count,precision,recall,mcc
FunctionalScoreBool,7,38.81278538812785,51.470588235294116,0.3229482205511741
HasCurrying,7,32.55813953488372,8.970588235294116,0.09058678541900472
HasFunctionCalls,7,30.0,15.714285714285715,0.17329851017480505
HasFunctionParameters,7,33.691756272401435,17.647058823529417,0.15181056534757986
HasFunctions,7,38.51351351351352,43.055555555555564,0.27674617419628306
HasHigherOrderCalls,7,34.375,51.617647058823536,0.2932468523461413
HasInnerVariableAssignment,7,29.72972972972973,9.705882352941178,0.09865250023831657
HasLazyValues,7,32.55813953488372,8.641975308641975,0.08949070620553927
HasMultipleParameterLists,7,33.72093023255814,33.33333333333333,0.20433074274590055
HasNestedMethods,7,32.608695652173914,25.882352941176478,0.15211653496184036
HasOuterVariableAssignment,7,15.57788944723618,19.1358024691358,0.01633777563387449
HasOuterVariableUsage,7,31.707317073170728,9.876543209876543,0.09652147136446776
HasPatternMatching,7,33.61702127659574,48.76543209876543,0.2607601845630608
HasPointsBool,7,33.434343434343425,48.67647058823529,0.2752618329571713
HasSideEffectCalls,7,33.05588585017836,26.20689655172414,0.18669537598198035
HasSideEffectFunctions,7,36.0,11.111111111111109,0.08274391389818067
HasSideEffects,7,29.73503434739941,36.111111111111114,0.18435235545557585
HasVariableDefinitions,7,37.17472118959108,8.641975308641975,0.10480267404000383
HasVariables,7,33.2464146023468,15.862068965517242,0.1310956549310119
ImperativeScoreBool,7,30.28169014084507,29.655172413793107,0.17397742599237678
IsFunction,7,28.08022922636103,16.666666666666664,0.12204608721094475
IsNested,7,0.0,0.0,0.0
IsRecursive,7,36.52173913043478,6.1764705882352935,0.09114915667212677
IsSideEffect,7,18.326693227091635,28.395061728395056,0.060598736391318075
ParadigmScoreBool,7,27.38853503184713,53.086419753086425,0.290958457979338
