name,count,mean mean,mean std,std mean,std std
CountCurrying,7,0.02498336768449285,0.03572083210515377,0.1526363568970734,0.15151877488917634
CountFunctionCalls,7,0.08071258651539541,0.07342931982869882,0.3479525175950731,0.1866339001640234
CountFunctionParameters,7,0.1273731723811534,0.11753678580234452,0.3563999038503525,0.1529070115665143
CountFunctions,7,0.8233004209485744,0.5933513301107898,1.8334858749384462,0.8506117430500459
CountHigherOrderCalls,7,0.4511089625994721,0.3090489597477228,1.1791428811653042,0.5821228075121458
CountInnerVariableAssignment,7,0.03464799457648175,0.030108766220163383,0.3598604920003308,0.26614034738958153
CountLazyValues,7,0.018448680005843616,0.010861096414966218,0.20057677168518967,0.09198317419382163
CountNestedDepth,7,0.025139635150806316,0.010033429912799532,0.1586871107817254,0.03660974225003543
CountNestedMethods,7,0.10847242807137777,0.07002270850264854,0.5292903502369629,0.12711882697399604
CountOuterVariableAssignment,7,0.028516406381536245,0.03875895613438153,0.27953808573671535,0.21885763273287098
CountOuterVariableUsage,7,0.10726144486577234,0.13242726724430168,0.7691397397493693,0.580697844224795
CountParameterLists,7,0.18433817767441107,0.09823895637597607,0.41670490576613933,0.11949080157133368
CountPatternMatching,7,0.25553608288711155,0.10256698147034204,0.7902823769928984,0.26248063021118134
CountRecursiveCalls,7,0.0348814495410248,0.04019485169326542,0.2996831267934857,0.2697098378204744
CountSideEffectCalls,7,0.29799983617393216,0.2827294132665102,1.2863311626416063,0.9588161978505304
CountSideEffectFunctions,7,0.02222001704206778,0.026369723266693602,0.22047742531549233,0.2651696737685131
CountSideEffects,7,0.7440681354198777,0.656917550823745,2.5949491377744347,1.8908714754097249
CountVariableDefinitions,7,0.023337156219051917,0.021125814332847916,0.20967616416716384,0.12609783719650022
CountVariables,7,0.2437344140737802,0.23081604695428667,1.5397813979726813,0.9881869442939496
FunctionalScoreCount,7,2.1627955607024396,1.184051330184968,4.011182343524424,1.6061531919774399
HasPointsCount,7,0.5767646910128909,0.09414450924646173,0.4861467356618316,0.017263554767530796
ImperativeScoreCount,7,1.6018282942510784,1.4163081430989144,6.129596291995262,4.174289961948673
IsFunction,7,0.028500597242776364,0.04105709013052632,0.14087214828628328,0.08646327179841279
IsSideEffect,7,0.10004288949857838,0.09477927024774689,0.25938199127833844,0.1326729518296369
ParadigmScoreCount,7,0.2970209661681351,0.20833030204799544,0.6089498051812707,0.06523216539587566
