name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,42.01939257100029,15.930551285105262,46.73171147701277,16.26690095524693,0.1790645700880166,0.11976003222538274
CommentLinesOfCode,57.9714290194026,17.25651277513205,38.59662080051099,7.816783954004403,0.3120375739151421,0.12899792996918963
CouplingBetweenObjects,56.56896461664585,12.164456190050592,52.76401776774498,8.260132843717807,0.3666497281264642,0.062263992251526984
CyclomaticComplexity,47.753197943908084,12.382532692036234,52.023187160241775,5.282665563795111,0.2839489610149516,0.06006344381513642
DepthOfInheritance,30.1253860880634,11.86087375934896,51.93043165206433,10.456211107105053,0.020969173554780084,0.07713951898389818
DepthOfNesting,44.37186419313692,15.711587122603431,60.683192655607954,5.28488043911143,0.27601905408839617,0.08664193905553855
FanIn,39.0326084422937,14.889345548910303,47.115987814655526,27.085904024011136,0.11114321816702384,0.14002802497256972
FanOut,59.48886096079731,13.338671261163553,60.017911419557166,7.423766547900176,0.4351287605185661,0.06986278122447244
LackOfCohesionInMethods,44.44262490725322,16.768130339006852,41.456254674753765,14.331439582753438,0.21022764078910514,0.12346264434099348
LinesOfCode,64.46154159620087,12.00809471142888,54.411919501444274,4.809004651730953,0.44707513922889813,0.055471532017509505
NumberOfChildren,40.102164618977724,14.264762739991212,40.59059917664821,24.045952861127834,0.09958651174457793,0.12431813930037862
NumberOfPatternVariables,46.14778777300358,15.133413541539843,47.61902187737479,6.979271708166372,0.2486984160660344,0.044428067139721604
OutDegree,50.17630354646546,12.910260020904618,52.65138060462321,6.395876012587918,0.31338473229208336,0.06719190691027123
OutDegreeDistinct,49.021729604958075,15.583685402195634,51.86691196331308,2.3831226949118274,0.2964291105252618,0.06416762342606819
PatternSize,44.379374700349395,12.436101414907066,43.41573615241424,3.7724852870559875,0.19916738040247564,0.13393416968102348
ResponseForClass,60.50303954506121,12.025238495020517,57.681957241058285,6.577750922912174,0.4295509683281792,0.09371734030253638
SourceLinesOfCode,62.82124491149302,12.899447845071677,56.51846877520776,4.2734855648183,0.4461715055800243,0.059566855972673735
WeightedMethodCount,55.13612301927178,11.95440717290869,47.02127256894562,12.37574658290046,0.3328375847867685,0.07574256875906202
