name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,20.02219610915263,14.725621047036736,48.00813008130081,31.101200700969283,0.2125800561696179,0.22659131263549728
CommentLinesOfCode,27.989332671793605,23.812886516019315,45.10162601626016,28.140550356976835,0.2757537632151144,0.2866297677892035
CouplingBetweenObjects,20.3744263662912,10.00775867824515,55.32520325203252,20.753296586044197,0.23624795770502605,0.14801192105418845
CyclomaticComplexity,13.512060952862697,7.971745381781252,44.04471544715447,1.3509763705596611,0.10078307501917975,0.09755962074237583
DepthOfInheritance,13.938629676334594,8.10839554046617,43.00813008130081,24.030132889103808,0.12145064926747035,0.1314280692577597
DepthOfNesting,24.475524475524477,8.900644798152346,22.4390243902439,24.834969875820207,0.16476453657367476,0.14611405525611199
FanIn,7.151692857470106,0.7645448314474057,62.621951219512205,39.063338033842214,-0.051055978581846254,0.024823193306488536
FanOut,19.368734335839598,10.910090530525517,57.703252032520325,10.319159936828074,0.2221339276072276,0.13924027503774306
LackOfCohesionInMethods,12.093333333333332,6.4676700252529535,46.60569105691057,11.87134555406684,0.08831391663131688,0.09697576263095119
LinesOfCode,25.027056277056275,17.639406175703378,61.077235772357724,19.689761996454678,0.29595367074527595,0.23022942559398377
NumberOfChildren,8.794853453247159,2.687477709292255,97.5609756097561,3.449301371641693,0.050114087686394845,0.05775550537261668
NumberOfPatternVariables,18.176493557204218,17.808819752648308,24.471544715447155,21.96055206611879,0.1253338650071042,0.20187744575903527
OutDegree,23.725490196078432,20.51996149325667,51.60569105691057,18.942413365932307,0.24282203067273248,0.2595666352671319
OutDegreeDistinct,19.425019425019425,16.043137537410402,49.51219512195122,14.831995898059288,0.1879252426325343,0.21683772763887593
PatternSize,18.369690011481055,17.53559870680761,24.878048780487806,21.38566850417851,0.12794978523681708,0.1981779758920892
ResponseForClass,18.93537243006404,12.687764497276314,52.357723577235774,10.807810964477312,0.1976870455583044,0.1630061322736815
SourceLinesOfCode,23.678419604901222,15.846689104760788,61.077235772357724,19.689761996454678,0.2831921894501691,0.21403877430455925
WeightedMethodCount,12.780187997107735,5.49631084436398,44.16666666666667,15.320646925708536,0.10235854841346839,0.07711365388609631
