name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,8.550431990918828,5.263385598612093,27.472777001465452,35.01472694183623,0.05195303399743079,0.10276317398838478
CommentLinesOfCode,8.52107778348243,5.287006706964473,26.217950746639197,35.55385541643006,0.05232272151716676,0.10247063551628911
CyclomaticComplexity,7.236403951471088,4.249601188349132,42.39643488738973,31.683019795001233,0.038000082666679195,0.054023503190188484
DepthOfNesting,11.122720599480484,17.76521767222899,44.72823721457602,51.79780360880644,0.023446390954604806,0.0325451088370839
LinesOfCode,7.317927743758773,3.091721778380438,44.614270691013424,12.339291068655145,0.08444833341036286,0.04571000143279512
NumberOfPatternVariables,13.410509531874936,27.355504092387644,43.38091018418887,52.96771455222822,0.02606834681802849,0.041268976799711414
OutDegree,5.309870622609511,1.912384014429459,42.504988858852315,17.1452395710754,0.03683507401742692,0.03864244165652458
OutDegreeDistinct,5.321338557152673,1.7656876288620722,46.400227207525006,11.090140689593802,0.0407105984740785,0.0413223469746957
PatternSize,11.880637761183136,17.511377132891802,43.55727702722238,52.80098763580407,0.02719746720146245,0.03025542177346537
SourceLinesOfCode,7.031009296047569,3.4611976166056384,40.57583099828421,9.347069175090288,0.07191561173134832,0.049419807076793124
