name,count,mean mean,mean std,std mean,std std
FunctionalCalls,7,0.43801271171871076,0.16687739379346933,0.9575459698763673,0.2543018357398167
FunctionalScoreLandkroon,7,0.5235948518326874,0.19481259598335185,1.0031730917933324,0.24372954374536882
HasPointsLandkroon,7,0.3173505475706527,0.07802734897329912,0.3865745888774092,0.027504307693913124
HigherOrder,7,0.07628690177716775,0.05088852520145662,0.23803366905426154,0.07289670623822961
ImperativeCalls,7,0.03397824759189531,0.025481236272974737,0.20058655763471145,0.15921955151658151
ImperativeScoreLandkroon,7,0.2961469562902006,0.33610165695344046,1.3008741943251436,1.0471106134065042
Nested,7,4.600874166091557e-06,1.2172768856979942e-05,0.0001690469111651607,0.0004472560868466433
ParadigmScoreLandkroon,7,0.26787836406473003,0.09953071345452631,0.3592136088270589,0.0584452133445978
Recursive,7,0.009290637462642888,0.01314512216629755,0.05948506861851955,0.038143223443423725
SideEffects,7,0.26216870869830533,0.32905885882966457,1.2231994702162527,1.0472761874401852
