name,precision,recall,mcc
FunctionalCalls,30.277777777777768,41.66666666666667,0.14774343090889738
FunctionalScoreLandkroon,32.314410480349345,47.58842443729904,0.2044318874012753
HasPointsLandkroon,29.055258467023172,52.41157556270096,0.16622993400745525
HigherOrder,41.13475177304964,18.64951768488746,0.17052854391570155
ImperativeCalls,36.51685393258427,23.214285714285715,0.17099289961185932
ImperativeScoreLandkroon,24.070796460176986,22.471910112359552,0.11511092483415244
Nested,0.0,0.0,0.0
ParadigmScoreLandkroon,30.791788856304983,49.09747292418773,0.17375572313441592
Recursive,36.36363636363637,10.666666666666668,0.062111134116463664
SideEffects,23.706377858002405,21.221864951768488,0.10884118462740296
