name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalCalls,30.42495282885227,10.101735708657463,41.714453003311924,4.381260160079513,0.16639811527877366,0.04462127119263227
FunctionalScoreLandkroon,30.19299470649945,9.554417325995962,47.88185028041237,3.7514945110885565,0.17966069455747266,0.04041887120067424
HasPointsLandkroon,28.046796082713136,9.823252842822393,55.334129157593665,5.706200867892397,0.17073289210780754,0.04591188588194325
HigherOrder,37.840407028150764,15.183694937078153,24.591877523405735,10.118476143855332,0.16921091822960813,0.07214210310775321
ImperativeCalls,35.79277235164145,20.47379255064195,37.11339880824756,30.57036296639654,0.13105650940383803,0.11881973328309399
ImperativeScoreLandkroon,32.67832345384884,18.712142590722337,32.67759961635488,29.167737751756025,0.11415891328273271,0.09518352312469727
Nested,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmScoreLandkroon,29.8751543923909,9.837914567805676,51.32875737502219,5.9747687073405435,0.18431192814347286,0.05388206472471814
Recursive,39.44414275008076,17.46267695896005,32.04978870430987,40.89486715268865,0.08446207222697917,0.08530155300516952
SideEffects,35.26350174159848,21.29497579071402,30.596071887635418,30.214044509090137,0.11215885525421362,0.10764245604176399
