commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package extra - package json - package object json - class JsonScioContext - method jsonFile - <$anon: com.spotify.scio.extra.json.package.Encoder[T]>,3.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - package json - package object json - class JsonSCollection,9.0,1.0,10.0,1.0,1.0,12.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package compat - object extra,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioMetrics,9.0,5.0,14.0,0.0,0.0,33.0,18.0,15.0,0.45454545454545453,0.0,13.0,0.0,8.0,0.0,14.0,14.0,0.0,0.0,3.0,3.0
HEAD,0,package kryo - class KVSerializer,4.0,0.0,4.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package io - object FileStorage,3.0,11.0,13.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class FileStorage,40.0,11.0,51.0,0.0,6.0,87.0,80.0,7.0,0.08045977011494253,0.0,44.0,15.0,15.0,7.0,67.0,37.0,6.0,0.0,7.0,6.125
HEAD,0,package io - class FileStorage - method getAvroSeekableInput - <$anon: <error>>,6.0,0.0,6.0,1.0,5.0,19.0,17.0,2.0,0.10526315789473684,0.0,6.0,5.0,5.0,0.0,6.0,6.0,0.0,0.0,2.0,-2.0
HEAD,0,package fix - package v0_7_0 - object AddMissingImports,6.0,1.0,7.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,-0.3333333333333333
HEAD,0,package syntax - class DynamicBigQueryOps,15.0,3.0,18.0,0.0,1.0,56.0,47.0,8.0,0.14545454545454545,0.0,7.0,7.0,7.0,3.0,16.0,8.0,12.0,0.0,2.0,1.0432520325203254
HEAD,0,package syntax - class DynamicTableRowBigQueryOps,9.0,1.0,10.0,0.0,1.0,19.0,14.0,5.0,0.2631578947368421,0.0,4.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - class DynamicTypedBigQueryOps,11.0,1.0,12.0,0.0,1.0,23.0,17.0,5.0,0.22727272727272727,0.0,6.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - trait SCollectionSyntax,4.0,1.0,5.0,0.0,3.0,12.0,12.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object FunctionsWithSideOutput,10.0,1.0,11.0,0.0,0.0,28.0,25.0,3.0,0.10714285714285714,0.0,7.0,0.0,3.0,0.0,14.0,7.0,0.0,0.0,2.0,1.1923076923076925
HEAD,0,package util - object FunctionsWithSideOutput - trait SideOutputFn,5.0,3.0,8.0,2.0,1.0,10.0,9.0,1.0,0.1,0.0,3.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,-1.0
HEAD,0,package util - object FunctionsWithSideOutput - method mapFn - <$anon: com.spotify.scio.util.NamedDoFn[T U] with com.spotify.scio.util.FunctionsWithSideOutput.SideOutputFn[T U]>,4.0,0.0,4.0,3.0,1.0,6.0,5.0,1.0,0.16666666666666666,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package util - object FunctionsWithSideOutput - method flatMapFn - <$anon: com.spotify.scio.util.NamedDoFn[T U] with com.spotify.scio.util.FunctionsWithSideOutput.SideOutputFn[T U]>,4.0,0.0,4.0,3.0,1.0,8.0,7.0,1.0,0.125,0.0,1.0,2.0,2.0,0.0,6.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package util - object JMapWrapper,26.0,2.0,28.0,0.0,0.0,34.0,30.0,4.0,0.11764705882352941,0.0,25.0,0.0,6.0,11.0,37.0,22.0,22.0,6.0,2.0,2.0
HEAD,0,package util - object JMapWrapper - method ofMultiMap - <$anon: A => Iterable[B]>,20.0,0.0,20.0,6.0,4.0,20.0,18.0,2.0,0.1,0.0,19.0,7.0,7.0,16.0,24.0,23.0,17.0,5.0,4.0,4.0
HEAD,0,package util - object JMapWrapper - method of - <$anon: K => V>,16.0,0.0,16.0,6.0,4.0,10.0,8.0,2.0,0.2,0.0,14.0,5.0,5.0,3.0,11.0,11.0,5.0,1.0,1.0,1.0
HEAD,0,package io - trait TapT,4.0,6.0,10.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object TapT,3.0,6.0,9.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class EmptyTapOf,6.0,15.0,21.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object EmptyTapOf,4.0,15.0,18.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class TapOf,6.0,22.0,28.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object TapOf,4.0,22.0,25.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait ScioIO,19.0,37.0,52.0,0.0,4.0,48.0,37.0,10.0,0.2127659574468085,32.0,20.0,10.0,10.0,0.0,18.0,14.0,0.0,0.0,4.0,4.0
HEAD,0,package io - object ScioIO,16.0,37.0,49.0,0.0,0.0,24.0,21.0,0.0,0.0,32.0,8.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object ScioIO - method ro - <$anon: com.spotify.scio.io.ScioIO[T]>,11.0,0.0,11.0,1.0,4.0,11.0,11.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait TestIO,7.0,11.0,18.0,1.0,3.0,10.0,10.0,0.0,0.0,7.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class CustomIO,8.0,2.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class ReadIO,8.0,1.0,9.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package complete - object TrafficMaxLaneFlow,20.0,0.0,20.0,0.0,0.0,94.0,91.0,3.0,0.031914893617021274,0.0,9.0,0.0,5.0,5.0,56.0,10.0,27.0,8.0,1.0,-0.7516339869281046
HEAD,0,package complete - object TrafficMaxLaneFlow - class LaneInfo,5.0,1.0,6.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package complete - object TrafficMaxLaneFlow - class Record,5.0,5.0,10.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - object TemplateExample,6.0,0.0,6.0,0.0,0.0,32.0,26.0,2.0,0.07142857142857142,0.0,6.0,0.0,2.0,0.0,13.0,4.0,0.0,0.0,2.0,-2.0
HEAD,0,package extra - object TemplateExample - trait Options,1.0,1.0,2.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
HEAD,0,package syntax - object ScioContextOps,2.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps,33.0,2.0,35.0,0.0,2.0,276.0,187.0,88.0,0.32,0.0,39.0,26.0,26.0,8.0,42.0,32.0,6.0,2.0,15.0,-13.0
HEAD,0,package syntax - trait ScioContextSyntax,2.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package compat - object extra,2.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - object WriteDynamicExample,14.0,0.0,14.0,0.0,0.0,22.0,18.0,4.0,0.18181818181818182,0.0,5.0,0.0,5.0,5.0,19.0,6.0,22.0,5.0,1.0,-0.6666666666666667
HEAD,0,package extra - object WriteDynamicExample - class LinesPerCharacter,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package bigquery - trait ToTableRow,35.0,1.0,36.0,0.0,1.0,73.0,70.0,3.0,0.0410958904109589,1.0,27.0,25.0,25.0,28.0,47.0,32.0,71.0,16.0,4.0,3.5
HEAD,0,package extra - object Iterators,24.0,2.0,24.0,0.0,0.0,123.0,104.0,17.0,0.14049586776859505,0.0,39.0,0.0,4.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - object Iterators - class FixedIterator,11.0,2.0,13.0,2.0,1.0,18.0,18.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,10.0,8.0,0.0,0.0,1.0,0.0
HEAD,0,package extra - object Iterators - class SessionIterator,10.0,2.0,12.0,2.0,1.0,15.0,15.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,11.0,8.0,0.0,0.0,1.0,-0.33333333333333337
HEAD,0,package extra - object Iterators - class SlidingIterator,13.0,2.0,15.0,2.0,1.0,41.0,40.0,0.0,0.0,0.0,22.0,9.0,9.0,0.0,28.0,20.0,0.0,0.0,2.0,-1.2
HEAD,0,package extra - object Iterators - class TimeSeriesIterator,11.0,2.0,13.0,0.0,1.0,33.0,22.0,11.0,0.3333333333333333,0.0,8.0,3.0,3.0,0.0,19.0,14.0,0.0,0.0,3.0,-1.1
HEAD,0,package extra - object Iterators - class RichIterator,3.0,1.0,4.0,0.0,1.0,8.0,4.0,4.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package client - object TableOps,6.0,3.0,9.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package client - class TableOps,34.0,3.0,37.0,0.0,15.0,231.0,207.0,21.0,0.09210526315789473,0.0,44.0,33.0,33.0,20.0,168.0,64.0,28.0,4.0,12.0,-1.9102564102564101
HEAD,2,package parquet - package avro - package object avro,34.0,0.0,34.0,0.0,0.0,92.0,60.0,31.0,0.34065934065934067,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package parquet - package avro - package object avro - class ParquetAvroScioContext,5.0,1.0,6.0,0.0,1.0,20.0,10.0,10.0,0.5,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package parquet - package avro - package object avro - class ParquetAvroFile,22.0,3.0,25.0,0.0,1.0,36.0,27.0,9.0,0.25,0.0,15.0,4.0,4.0,0.0,18.0,11.0,0.0,0.0,3.0,1.2857142857142856
HEAD,0,package parquet - package avro - package object avro - object ParquetAvroFile,6.0,3.0,8.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0
HEAD,2,package parquet - package avro - package object avro - class ParquetAvroSCollection,12.0,2.0,14.0,0.0,1.0,17.0,12.0,5.0,0.29411764705882354,0.0,4.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - class ScioContextOps,27.0,1.0,28.0,0.0,1.0,65.0,16.0,48.0,0.75,0.0,14.0,6.0,6.0,0.0,24.0,13.0,0.0,0.0,5.0,5.0
HEAD,0,package syntax - trait ScioContextSyntax,2.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package cookbook - class Record,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package cookbook - object FilterExamples,16.0,0.0,16.0,0.0,0.0,49.0,36.0,13.0,0.2653061224489796,0.0,7.0,0.0,2.0,5.0,44.0,9.0,6.0,2.0,1.0,-0.9710144927536233
HEAD,0,package fix - package v0_8_0 - class ValidateInvoicePaymentsJobTest,7.0,0.0,7.0,0.0,4.0,34.0,32.0,0.0,0.0,0.0,6.0,4.0,5.0,0.0,3.0,2.0,0.0,0.0,4.0,-2.7272727272727275
HEAD,0,package bigquery - object MockBigQuery,4.0,2.0,5.0,0.0,0.0,6.0,5.0,2.0,0.2857142857142857,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package bigquery - class MockBigQuery,26.0,2.0,28.0,0.0,3.0,54.0,43.0,10.0,0.18867924528301888,0.0,17.0,8.0,8.0,7.0,31.0,19.0,14.0,4.0,2.0,2.0
HEAD,0,package bigquery - class MockTable,22.0,1.0,23.0,0.0,2.0,53.0,41.0,10.0,0.19607843137254902,0.0,19.0,6.0,6.0,0.0,27.0,26.0,0.0,0.0,5.0,-4.2
HEAD,0,package jdbc - trait JdbcIO,1.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - object JdbcIO,21.0,4.0,23.0,0.0,0.0,31.0,31.0,0.0,0.0,3.0,8.0,0.0,8.0,12.0,13.0,6.0,23.0,5.0,4.0,4.0
HEAD,0,package jdbc - object JdbcIO - method apply - <$anon: com.spotify.scio.jdbc.JdbcIO[T] with com.spotify.scio.io.TestIO[T]>,7.0,0.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - class JdbcSelect,26.0,1.0,27.0,2.0,4.0,33.0,30.0,1.0,0.03225806451612903,0.0,10.0,6.0,6.0,0.0,16.0,8.0,0.0,0.0,2.0,-1.8095238095238093
HEAD,0,package jdbc - class JdbcSelect - method read - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - class JdbcSelect - method read - <none>,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jdbc - class JdbcWrite,23.0,1.0,24.0,2.0,4.0,29.0,26.0,1.0,0.037037037037037035,0.0,9.0,6.0,6.0,0.0,11.0,7.0,0.0,0.0,1.0,-0.8666666666666667
HEAD,0,package jdbc - class JdbcWrite - method write - <none>,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object MinimalWordCount,9.0,0.0,9.0,0.0,0.0,24.0,14.0,10.0,0.4166666666666667,0.0,5.0,0.0,2.0,5.0,16.0,6.0,6.0,2.0,1.0,-0.9199999999999999
HEAD,0,package codecs - object compat,3.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package codecs - object compat - class ResourceIteratorCompatOps,1.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package extra - object TapsExample,34.0,0.0,34.0,0.0,0.0,22.0,20.0,3.0,0.13043478260869565,0.0,23.0,0.0,2.0,5.0,26.0,19.0,6.0,2.0,1.0,-0.21311475409836064
HEAD,0,package kryo - class JTraversableSerializer,7.0,0.0,7.0,0.0,2.0,24.0,24.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,15.0,7.0,0.0,0.0,2.0,-2.0
HEAD,0,package kryo - class JWrapperCBF,10.0,2.0,12.0,1.0,3.0,19.0,19.0,0.0,0.0,4.0,9.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0
HEAD,0,package kryo - class JWrapperCBF - class JIterableWrapperBuilder,5.0,2.0,7.0,3.0,2.0,9.0,9.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package kryo - class JIterableWrapperCBF,8.0,0.0,8.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package kryo - class JCollectionWrapperCBF,8.0,0.0,8.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class PredictSCollectionOps,17.0,2.0,19.0,0.0,1.0,87.0,40.0,48.0,0.5454545454545454,0.0,6.0,3.0,3.0,0.0,8.0,6.0,0.0,0.0,3.0,3.0
HEAD,0,package syntax - object PredictSCollectionOps,4.0,2.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ExampleSCollectionOps,7.0,2.0,9.0,0.0,1.0,16.0,11.0,5.0,0.3125,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - object SeqExampleSCollectionOps,4.0,2.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class SeqExampleSCollectionOps,10.0,2.0,12.0,0.0,2.0,18.0,12.0,6.0,0.3333333333333333,0.0,3.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0
HEAD,0,package syntax - class TFRecordSCollectionOps,12.0,1.0,13.0,0.0,1.0,19.0,12.0,7.0,0.3684210526315789,0.0,5.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - class SequenceExampleSCollectionOps,7.0,1.0,8.0,0.0,1.0,18.0,12.0,6.0,0.3333333333333333,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - trait SCollectionSyntax,7.0,1.0,8.0,0.0,5.0,37.0,17.0,20.0,0.5405405405405406,1.0,5.0,5.0,5.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package extra - object StatefulExample,19.0,1.0,19.0,0.0,0.0,33.0,27.0,6.0,0.18181818181818182,0.0,11.0,0.0,2.0,5.0,14.0,11.0,6.0,2.0,1.0,-0.5000000000000001
HEAD,0,package extra - object StatefulExample - class StatefulDoFn,2.0,1.0,3.0,1.0,1.0,16.0,12.0,4.0,0.25,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package extra - object WordCountScioIO,24.0,0.0,24.0,0.0,0.0,49.0,33.0,16.0,0.32653061224489793,0.0,22.0,0.0,4.0,5.0,47.0,18.0,13.0,4.0,1.0,-0.8285714285714285
HEAD,7,package repl - class ScioILoop,38.0,1.0,39.0,3.0,7.0,159.0,121.0,20.0,0.14184397163120568,0.0,49.0,17.0,17.0,0.0,68.0,54.0,0.0,0.0,10.0,-5.333333333333334
HEAD,0,package scio - object JavaConverters,10.0,0.0,10.0,0.0,0.0,43.0,30.0,12.0,0.2857142857142857,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object JavaConverters - class RichString,3.0,1.0,4.0,0.0,2.0,12.0,11.0,1.0,0.08333333333333333,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object JavaConverters - class FilenamePolicy,4.0,1.0,5.0,2.0,1.0,18.0,13.0,4.0,0.23529411764705882,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object JavaConverters - class RichAny,1.0,1.0,2.0,0.0,1.0,8.0,4.0,4.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package instances - trait Implicits,9.0,0.0,9.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sql - class Query1,4.0,4.0,8.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package sql - object Query1,32.0,4.0,35.0,1.0,0.0,50.0,46.0,5.0,0.09803921568627451,0.0,16.0,0.0,6.0,5.0,34.0,16.0,6.0,2.0,5.0,4.666666666666667
HEAD,0,package sql - object Query1 - method typedImplDefaultTag - <$anon: com.spotify.scio.schemas.SchemaMacroHelpers>,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sql - object Query1 - method typedImpl - <$anon: com.spotify.scio.schemas.SchemaMacroHelpers>,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sql - class SqlSCollection1,22.0,2.0,24.0,0.0,4.0,23.0,22.0,0.0,0.0,0.0,12.0,5.0,5.0,9.0,19.0,16.0,4.0,1.0,2.0,2.0
HEAD,0,package syntax - class RowOps,12.0,1.0,13.0,0.0,5.0,50.0,43.0,6.0,0.12244897959183673,0.0,10.0,9.0,9.0,9.0,34.0,12.0,6.0,1.0,1.0,1.0
HEAD,0,package syntax - trait RowSyntax,1.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package transforms - class ScalaAsyncDoFn,2.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package cookbook - object CombinePerKeyExamples,17.0,0.0,17.0,0.0,0.0,36.0,25.0,11.0,0.3055555555555556,0.0,6.0,0.0,3.0,5.0,36.0,9.0,6.0,2.0,1.0,-0.6140350877192983
HEAD,0,package fix - package v0_7_0 - class FixAvroIO,9.0,0.0,9.0,0.0,3.0,61.0,58.0,3.0,0.04918032786885246,0.0,7.0,17.0,17.0,13.0,77.0,8.0,132.0,23.0,3.0,3.0
HEAD,1,package bigquery - object Reads,21.0,4.0,25.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,23.0,14.0,0.0,0.0,3.0,1.8421052631578947
HEAD,0,package bigquery - object Reads - method client - <$anon: java.util.function.Function[com.spotify.scio.ScioContext com.spotify.scio.bigquery.client.BigQuery]>,2.0,0.0,2.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package bigquery - object Writes,14.0,0.0,14.0,0.0,0.0,16.0,15.0,2.0,0.11764705882352941,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bigquery - object Writes - trait WriteParamDefauls,12.0,8.0,20.0,0.0,1.0,14.0,13.0,2.0,0.13333333333333333,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.058823529411764705
