commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package coders - trait CoderGrammar - method beam,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method kv,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method kryo,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method transform,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method disjunction,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method xmap,2.0,0.0,23.0,20.0,2.0,0.09090909090909091,17.0,8.0,0.0,0.0,1.0,0.8507462686567164
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB,2.0,0.0,20.0,17.0,2.0,0.10526315789473684,14.0,5.0,0.0,0.0,1.0,0.7435897435897436
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method encode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method decode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method verifyDeterministic,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method consistentWithEquals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method structuralValue,2.0,0.0,6.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method isRegisterByteSizeObserverCheap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method registerByteSizeObserver,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method record,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object Coder - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method tryCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method eitherCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method optionCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method seqCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method pairCoder,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method iterableCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method throwableCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method listCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method traversableOnceCoder,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method setCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method mutableSetCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method vectorCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method arrayBufferCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method bufferCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method listBufferCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method arrayCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method wrappedArrayCoder,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object Coder - method mutableMapCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method mapCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method sortedSetCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method jIterableCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method jlistCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method jArrayListCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method jMapCoder,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method jTryCoder,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Coder - method coderJEnum,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object CoderStackTrace - method prepare,1.0,0.0,6.0,6.0,0.0,0.0,13.0,10.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object CoderStackTrace - method append,1.0,0.0,13.0,13.0,0.0,0.0,11.0,9.0,0.0,0.0,1.0,0.11111111111111112
HEAD,2,package scio - object MagnoliaMacros - method genWithoutAnnotations,7.0,13.0,41.0,38.0,2.0,0.05,26.0,18.0,128.0,29.0,1.0,0.8913043478260868
HEAD,0,package scio - object MagnoliaMacros - method genWithoutAnnotations - <$anon: c.universe.Transformer> - method transform,6.0,13.0,25.0,25.0,0.0,0.0,19.0,12.0,128.0,29.0,1.0,1.0
HEAD,0,package io - trait PubsubIO - method tap,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object PubsubIO - object ReadParam - method apply,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package io - object PubsubIO - method apply,6.0,8.0,26.0,26.0,0.0,0.0,14.0,8.0,9.0,4.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method readString,1.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object PubsubIO - method readAvro,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method readProto,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method readPubsub,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method readCoder,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method withAttributes,1.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method setAttrs,1.0,0.0,14.0,14.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package io - object PubsubIO - method setAttrs,1.0,0.0,14.0,14.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method name,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method idAttribute,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method timestampAttribute,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method testId,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method setup,3.0,3.0,11.0,11.0,0.0,0.0,4.0,1.0,12.0,0.0,1.0,1.0
HEAD,0,package io - trait PubsubIOWithoutAttributes - method setup,1.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class StringPubsubIOWithoutAttributes - method read,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class StringPubsubIOWithoutAttributes - method write,1.0,0.0,7.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class AvroPubsubIOWithoutAttributes - method read,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class AvroPubsubIOWithoutAttributes - method write,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class MessagePubsubIOWithoutAttributes - method read,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class MessagePubsubIOWithoutAttributes - method write,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class PubSubMessagePubsubIOWithoutAttributes - method read,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class PubSubMessagePubsubIOWithoutAttributes - method write,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class FallbackPubsubIOWithoutAttributes - method read,1.0,0.0,11.0,11.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class FallbackPubsubIOWithoutAttributes - method write,1.0,0.0,11.0,11.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package io - class PubsubIOWithAttributes - method testId,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class PubsubIOWithAttributes - method read,3.0,3.0,15.0,15.0,0.0,0.0,13.0,6.0,12.0,0.0,1.0,-0.6923076923076924
HEAD,0,package io - class PubsubIOWithAttributes - method readTest,1.0,0.0,10.0,10.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package io - class PubsubIOWithAttributes - method write,1.0,0.0,23.0,23.0,0.0,0.0,16.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package io - class PubsubIOWithAttributes - method write - <$anon: <error>> - method expand,1.0,0.0,12.0,12.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object CoderMaterializer - method beam,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object CoderMaterializer - method beamWithDefault,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object CoderMaterializer - method nullCoder,2.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - object CoderMaterializer - method beam,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - object CoderMaterializer - method beamImpl,9.0,10.0,49.0,47.0,2.0,0.04081632653061224,42.0,15.0,55.0,17.0,1.0,1.0
HEAD,0,package coders - object CoderMaterializer - method kvCoder,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class Ref - method value,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class Ref - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Ref - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object Ref - method unapply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class Beam - method toString,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class Fallback - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class Transform - method toString,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class Disjunction - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class Record - method toString,2.0,6.0,7.0,6.0,0.0,0.0,4.0,3.0,6.0,2.0,1.0,1.0
HEAD,0,package coders - class KVCoder - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class DisjunctionCoder - method encode,1.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-0.6666666666666667
HEAD,0,package coders - class DisjunctionCoder - method decode,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class DisjunctionCoder - method verifyDeterministic,6.0,9.0,21.0,21.0,0.0,0.0,16.0,10.0,27.0,5.0,1.0,-0.3333333333333333
HEAD,0,package coders - class DisjunctionCoder - method verifyDeterministic - method verify,2.0,8.0,10.0,10.0,0.0,0.0,5.0,4.0,4.0,1.0,1.0,1.0
HEAD,0,package coders - class DisjunctionCoder - method toString,2.0,6.0,5.0,5.0,0.0,0.0,8.0,6.0,6.0,2.0,1.0,1.0
HEAD,0,package coders - class DisjunctionCoder - method consistentWithEquals,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class DisjunctionCoder - method structuralValue,2.0,0.0,6.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - class RefCoder - method value,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - class RefCoder - method decode,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - class RefCoder - method encode,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,1,package coders - class RefCoder - method getCoderArguments,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - class RefCoder - method verifyDeterministic,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,1,package coders - class RefCoder - method consistentWithEquals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - class RefCoder - method structuralValue,2.0,0.0,6.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - object RefCoder - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package coders - object RefCoder - method unapply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method catching,2.0,5.0,10.0,6.0,3.0,0.3333333333333333,1.0,1.0,4.0,1.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method encode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - class WrappedBCoder - method decode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method getCoderArguments,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method verifyDeterministic,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - class WrappedBCoder - method consistentWithEquals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method structuralValue,2.0,0.0,6.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method isRegisterByteSizeObserverCheap,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class WrappedBCoder - method registerByteSizeObserver,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - object WrappedBCoder - method create,3.0,4.0,5.0,5.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0
HEAD,0,package coders - class RecordCoder - method onErrorMsg,2.0,7.0,7.0,6.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0
HEAD,0,package coders - class RecordCoder - method encode,3.0,5.0,14.0,13.0,0.0,0.0,11.0,9.0,6.0,2.0,1.0,-0.8421052631578947
HEAD,0,package coders - class RecordCoder - method decode,3.0,5.0,14.0,13.0,0.0,0.0,13.0,12.0,6.0,2.0,1.0,-0.7
HEAD,0,package coders - class RecordCoder - method verifyDeterministic,6.0,8.0,19.0,19.0,0.0,0.0,12.0,2.0,29.0,5.0,1.0,-0.3818181818181818
HEAD,0,package coders - class RecordCoder - method toString,2.0,4.0,4.0,4.0,0.0,0.0,7.0,4.0,7.0,2.0,1.0,1.0
HEAD,0,package coders - class RecordCoder - method consistentWithEquals,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - class RecordCoder - method structuralValue,4.0,5.0,17.0,17.0,0.0,0.0,14.0,12.0,6.0,2.0,1.0,-0.7
HEAD,0,package coders - class RecordCoder - method isRegisterByteSizeObserverCheap,2.0,0.0,10.0,10.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,-0.7894736842105263
HEAD,0,package coders - class RecordCoder - method registerByteSizeObserver,3.0,1.0,10.0,10.0,0.0,0.0,8.0,7.0,5.0,1.0,1.0,-0.8124999999999999
HEAD,0,package coders - trait CoderGrammar - method beam,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method kv,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method kryo,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method transform,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method disjunction,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method xmap,2.0,0.0,23.0,20.0,2.0,0.09090909090909091,17.0,8.0,0.0,0.0,1.0,0.8507462686567164
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB,2.0,0.0,20.0,17.0,2.0,0.10526315789473684,14.0,5.0,0.0,0.0,1.0,0.7435897435897436
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method encode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method decode,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method verifyDeterministic,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method consistentWithEquals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method structuralValue,2.0,0.0,6.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method isRegisterByteSizeObserverCheap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - trait CoderGrammar - method xmap - method toB - <$anon: <error>> - method registerByteSizeObserver,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - trait CoderGrammar - method record,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object Coder - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object CoderStackTrace - method prepare,1.0,0.0,6.0,6.0,0.0,0.0,13.0,10.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object CoderStackTrace - method append,1.0,0.0,13.0,13.0,0.0,0.0,11.0,9.0,0.0,0.0,1.0,0.11111111111111112
HEAD,0,package client - object QueryOps - method isInteractive,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package client - class QueryOps - method schema,2.0,0.0,30.0,26.0,4.0,0.13333333333333333,30.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package client - class QueryOps - method rows,1.0,0.0,18.0,18.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.5555555555555556
HEAD,0,package client - class QueryOps - method newQueryJob,1.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package client - class QueryOps - method newQueryJob,2.0,0.0,9.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,-1.0
HEAD,0,package client - class QueryOps - method newCachedQueryJob,4.0,8.0,34.0,34.0,0.0,0.0,50.0,8.0,9.0,1.0,1.0,1.0
HEAD,0,package client - class QueryOps - method delayedQueryJob,1.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.42857142857142855
HEAD,0,package client - class QueryOps - method run,2.0,0.0,28.0,28.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,0.5555555555555556
HEAD,1,package client - class QueryOps - method run,4.0,0.0,29.0,27.0,0.0,0.0,27.0,6.0,0.0,0.0,1.0,0.41666666666666674
HEAD,1,package client - class QueryOps - method run - method run,2.0,0.0,17.0,17.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,0.8888888888888888
HEAD,0,package client - class QueryOps - method isInvalidQuery,1.0,0.0,5.0,5.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
HEAD,1,package client - class QueryOps - method isLegacySql,9.0,12.0,32.0,29.0,3.0,0.09375,21.0,13.0,23.0,3.0,1.0,0.16279069767441856
HEAD,0,package client - class QueryOps - method extractTables,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package client - class QueryOps - method extractTables,1.0,0.0,5.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package client - class QueryOps - method extractLocation,3.0,11.0,11.0,11.0,0.0,0.0,11.0,6.0,7.0,2.0,1.0,0.5999999999999999
HEAD,0,package bigquery - class BigQueryClientIT - object GcsUtils - method list,1.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package bigquery - class BigQueryClientIT - object GcsUtils - method exists,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package bigquery - class BigQueryClientIT - object GcsUtils - method remove,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package syntax - class ScioContextOps - method bigQuerySelect,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQuerySelect,1.0,0.0,5.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQueryStorage,1.0,0.0,8.0,8.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method bigQueryStorage,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package syntax - class ScioContextOps - method typedBigQuery,1.0,0.0,8.0,8.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0,1.0
HEAD,1,package syntax - class ScioContextOps - method typedBigQuery,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,1,package syntax - class ScioContextOps - method typedBigQuery,2.0,0.0,10.0,9.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - class ScioContextOps - method typedBigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package syntax - class ScioContextOps - method typedBigQueryTable,1.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0
