name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,398,1,176,2,-0.43799104502830133,66.66666666666666,1.1235955056179776,0.0560633012014969
IsNested,399,0,178,0,-0.4461152882205517,0.0,0.0,0.0
HasNestedMethods,388,11,112,66,0.000718087353214325,85.71428571428571,37.07865168539326,0.4661606680468933
HasFunctions,368,31,91,87,0.008842330545464572,73.72881355932203,48.87640449438202,0.4707222036491225
IsFunction,14,385,2,176,-2.1440821154008622,31.372549019607842,98.87640449438202,0.06709274102781292
HasFunctionParameters,375,24,145,33,-0.37299709949029913,57.89473684210527,18.53932584269663,0.19386990780222968
HasHigherOrderCalls,370,29,93,85,0.008842330545464572,74.56140350877193,47.752808988764045,0.46961698303636995
HasFunctionCalls,378,21,146,32,-0.3567486131057984,60.37735849056604,17.97752808988764,0.2033235683556473
HasCurrying,399,0,178,0,-0.4461152882205517,0.0,0.0,0.0
HasPatternMatching,363,36,76,102,0.09008476246796748,73.91304347826086,57.30337078651685,0.5227562486893232
HasLazyValues,398,1,166,12,-0.3567486131057984,92.3076923076923,6.741573033707865,0.20201947969836628
HasMultipleParameterLists,359,40,108,70,-0.20238799245304295,63.63636363636363,39.325842696629216,0.34452508485203137
FunctionalScoreBool,358,41,73,105,0.07383627608346688,71.91780821917808,58.98876404494382,0.517519751504438
HasVariables,384,15,148,30,-0.3242516403367972,66.66666666666666,16.853932584269664,0.22554044164663242
HasVariableDefinitions,394,5,158,20,-0.3242516403367972,80.0,11.235955056179774,0.2264697720637316
HasInnerVariableAssignment,389,10,152,26,-0.3161273971445471,72.22222222222221,14.606741573033707,0.23107290136881045
HasOuterVariableUsage,388,11,168,10,-0.45423953141280204,47.61904761904761,5.617977528089887,0.07056351583865608
HasOuterVariableAssignment,354,45,157,21,-0.6410971248345587,31.818181818181817,11.797752808988763,0.007539585999743785
HasSideEffects,357,42,91,87,-0.0805243445692887,67.44186046511628,48.87640449438202,0.4251370548943963
IsSideEffect,332,67,81,97,-0.20238799245304295,59.14634146341463,54.49438202247191,0.3860721905274169
HasSideEffectCalls,344,55,91,87,-0.18613950606854246,61.267605633802816,48.87640449438202,0.3762834071671791
HasSideEffectFunctions,383,16,136,42,-0.23488496522204416,72.41379310344827,23.595505617977526,0.30083821647363057
ImperativeScoreBool,348,51,84,94,-0.09677283095378919,64.82758620689654,52.80898876404494,0.4262103415876377
HasPointsBool,336,63,63,115,-0.023654642223536637,64.60674157303372,64.60674157303372,0.4881726788882318
ParadigmScoreBool,341,58,77,101,-0.09677283095378919,63.52201257861635,56.74157303370787,0.43629078447484343
