name,precision,recall,mcc
FunctionalScoreBool,46.92556634304207,46.61266568483064,0.31874632821514226
HasCurrying,35.85746102449889,10.932475884244372,0.1067427465356111
HasFunctionCalls,41.66666666666667,21.864951768488744,0.1678600894147421
HasFunctionParameters,45.625,24.115755627009648,0.19386990780222968
HasFunctions,42.90780141843972,39.911634756995575,0.27444903111245483
HasHigherOrderCalls,45.679012345679006,38.26714801444043,0.29153023830758856
HasInnerVariableAssignment,33.33333333333333,10.89837997054492,0.11037766248935332
HasLazyValues,46.75324675324675,10.714285714285714,0.13486806689734393
HasMultipleParameterLists,43.82352941176471,32.5,0.26890838581364523
HasNestedMethods,49.39759036144578,31.76895306859205,0.2801428231261216
HasOuterVariableAssignment,26.80628272251309,12.218649517684886,0.026873078730194986
HasOuterVariableUsage,47.61904761904761,11.666666666666664,0.13233442507730378
HasPatternMatching,38.04878048780488,52.9100529100529,0.2805387019685052
HasPointsBool,43.88888888888889,45.80265095729013,0.26558240701403746
HasSideEffectCalls,31.710442024343372,36.45066273932253,0.2078107653695546
HasSideEffectFunctions,50.0,23.214285714285715,0.13875759048258798
HasSideEffects,38.732394366197184,35.35714285714286,0.22160763530242836
HasVariableDefinitions,44.444444444444436,11.071428571428573,0.11408533722145335
HasVariables,36.36363636363637,19.666666666666664,0.16830979624734804
ImperativeScoreBool,38.38709677419353,35.0,0.2257664872730143
IsFunction,32.83582089552239,13.928571428571427,0.09544667743542387
IsNested,0.0,0.0,0.0
IsRecursive,44.444444444444436,6.137184115523466,0.062111134116463664
IsSideEffect,23.018867924528305,28.617363344051448,0.07442112122967752
ParadigmScoreBool,44.329896907216494,45.5026455026455,0.2826288438393651
