name,precision,recall,mcc
FunctionalCalls,37.03703703703704,55.617977528089895,0.2705654115052246
FunctionalScoreLandkroon,35.988200589970496,56.78571428571429,0.2550989870239498
HasPointsLandkroon,30.69306930693069,73.71134020618555,0.2362445198365623
HigherOrder,44.91017964071857,24.115755627009648,0.19386990780222968
ImperativeCalls,41.912632821723726,26.141384388807072,0.17099289961185932
ImperativeScoreLandkroon,39.14893617021277,32.857142857142854,0.2381724804471104
Nested,0.0,0.0,0.0
ParadigmScoreLandkroon,32.29759299781181,65.60846560846561,0.2551694760693577
Recursive,44.444444444444436,6.137184115523466,0.062111134116463664
SideEffects,36.36363636363637,19.666666666666664,0.18286412926795406
