name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,25.142413581070656,21.4022587135426,34.934037239649136,41.0826821260517,0.058137364259783365,0.11954797707999935
CountFunctionCalls,27.028260287188694,14.835374461985738,43.443559125728534,34.67048962100747,0.10481883247292867,0.09658926840294503
CountFunctionParameters,29.140084022190845,9.523853149559184,35.24623201190381,27.555895748810652,0.144598771595604,0.10060721279278592
CountFunctions,26.33220357960823,6.382335542624949,43.565468797527146,4.596648822318612,0.18493747132257526,0.031907981034746465
CountHigherOrderCalls,27.89053555643942,8.814715265955398,42.284430200734654,4.9049040039890315,0.19125680439362885,0.05003756413987522
CountInnerVariableAssignment,30.53933806044693,22.364693822060104,32.80920936817778,36.422608173648946,0.050273318044749396,0.07197291426615016
CountLazyValues,33.17002991939061,22.804863259204218,31.903962095693966,42.919217413644326,0.06201913683298259,0.09153648441782757
CountNestedDepth,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethods,27.738333145860025,19.607368068255273,29.843366697660137,25.074117222163657,0.10129954936159587,0.11029141422149588
CountOuterVariableAssignment,17.58838167836837,10.392824473133908,69.38250395943818,36.877943061609706,0.029458158228052426,0.08704806975370968
CountOuterVariableUsage,31.53824975157085,26.302532031523313,56.370403844807406,43.229766257842,0.06893988750188759,0.0912128297933229
CountParameterLists,27.69616545569162,6.83003625390449,31.160624124257858,7.244768062380637,0.16438345616110572,0.06071134699670113
CountPatternMatching,27.560670097554155,13.284812043282336,37.59474961469552,8.225222338658707,0.17882565275665363,0.09794226274241695
CountRecursiveCalls,38.19138364582903,19.03184937192551,30.01906405195307,42.18403983033679,0.07801260817497775,0.06637406001798114
CountSideEffectCalls,27.508813345861228,12.660085477022207,30.540977798294517,22.05420625643366,0.11569990781402914,0.09323975077875211
CountSideEffectFunctions,28.053054427156805,19.31762067050241,45.900046538991774,42.884484683908646,0.05681937398539156,0.13105974399384002
CountSideEffects,27.262371549092858,15.493053090627425,34.43698993587914,19.376435767761762,0.12033255661978434,0.11482359327863743
CountVariableDefinitions,34.52474283812511,20.58405394836127,21.45275676739987,28.828031604463682,0.0500684196374789,0.08678700876662761
CountVariables,34.008848325345774,25.040079468021734,47.40034130452367,40.52465026258656,0.0778008248809391,0.12419847475417461
FractionCurrying,24.889316276338715,20.504859367684137,33.61963919435184,41.83407763678976,0.05947339987478598,0.12143052387474003
FractionFunctionCalls,18.212308476133707,9.562708734810277,67.69144694915003,31.642466963806278,-0.002735544286648179,0.1189648906617857
FractionFunctions,23.311407220983803,7.926552311745871,41.68920906340012,9.341624352032465,0.14190901011165175,0.047634994608056556
FractionHigherOrderCalls,27.75969965761143,8.062451463660256,41.45378399821556,6.911800393138215,0.18733261625149253,0.036861582152656704
FractionInnerVariableAssignment,32.63550264608067,26.802039228194356,46.88579704492965,43.89986897284999,0.031172556829771415,0.11126686225862083
FractionLazyValues,28.32277146856942,24.84315581719403,40.18710421588814,41.900080718206134,0.0424608842523068,0.0866360833373286
FractionNestedMethods,28.91044450178784,18.31956761281816,28.415013747284586,25.78129603320619,0.110110417344752,0.09150654778640115
FractionOuterVariableAssignment,15.653554140092197,11.595188774647188,59.176882758211846,43.33079632148071,0.025315254635610764,0.08686135622608877
FractionOuterVariableUsage,31.311848629649518,26.294520638199437,52.620041630956344,43.809772224526526,0.07073513958183564,0.08180139700277263
