commit,faults,path,NumberOfLambdaFunctions,SourceLinesOfLambda,LambdaScore,LambdaFunctionsUsingOuterVariables,LambdaFunctionsUsingInnerVariables,LambdaFunctionsWithSideEffects,LambdaFunctionsWithAssignment
HEAD,3,package controller - trait SystemSettingsControllerBase,33.0,166.0,0.36644591611479027,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class SendMailForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class DataExportForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class NewUserForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class EditUserForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class NewGroupForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class EditGroupForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method multiLineText - <$anon: <error>>,1.0,1.0,0.125,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method members - <$anon: <error>>,1.0,1.0,0.125,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method disableByNotYourself - <$anon: <error>>,1.0,4.0,0.4444444444444444,0.0,0.0,0.0,0.0
HEAD,3,package view - object helpers,17.0,75.0,0.24752475247524752,0.0,1.0,2.0,2.0
HEAD,1,package view - object helpers - class RegexReplaceString,1.0,1.0,0.2,0.0,0.0,0.0,0.0
HEAD,0,package view - object helpers - class RichHtmlSeq,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package view - object helpers - class CommentDiffLine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,11,package service - trait IssuesService,97.0,168.0,0.25688073394495414,0.0,0.0,2.0,0.0
HEAD,1,package service - object IssuesService,16.0,31.0,0.248,0.0,0.0,0.0,0.0
HEAD,1,package service - object IssuesService - class IssueSearchCondition,14.0,29.0,0.3972602739726027,0.0,0.0,0.0,0.0
HEAD,1,package service - object IssuesService - object IssueSearchCondition,2.0,2.0,0.06060606060606061,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class CommitStatusInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAGroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class IndexController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package controller - trait IndexControllerBase,10.0,114.0,0.5205479452054794,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait IndexControllerBase - class SignInForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait IndexControllerBase - class OidcContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent - class GroupMembers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class GroupMember,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageHistoryInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package service - trait WikiService,23.0,189.0,0.7590361445783133,0.0,2.0,9.0,4.0
HEAD,0,package service - trait WikiService - method revertWikiPage - class RevertInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait TextDecorator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiGroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiGroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class RepositorySettingsController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,9,package controller - trait RepositorySettingsControllerBase,48.0,219.0,0.6049723756906077,0.0,0.0,0.0,2.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class OptionsForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DefaultBranchForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DeployKeyForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class WebHookForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class RenameRepositoryForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class TransferOwnerShipForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webHook - <$anon: <error>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webhookEvents - <$anon: <error>>,2.0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method renameRepositoryName - <$anon: <error>>,5.0,4.0,0.2857142857142857,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method featureOption - <$anon: <error>>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method transferUser - <$anon: <error>>,3.0,4.0,0.26666666666666666,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method mergeOptions - <$anon: <error>>,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0
HEAD,0,package service - trait GpgKeyService,3.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiCommit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class PreProcessController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package controller - trait PreProcessControllerBase,2.0,3.0,0.15,0.0,0.0,0.0,0.0
HEAD,0,package controller - class PullRequestsController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,11,package controller - trait PullRequestsControllerBase,78.0,471.0,0.8738404452690167,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - class PullRequestForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - class MergeForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class ControllerFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package servlet - class CompositeScalatraFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class MockFilterChain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package api - class CreateARepository,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiComment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiComment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil,2.0,2.0,0.022727272727272728,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiPath,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class SshPath,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent - class Labels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class Label,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,8,package view - trait LinkConverter,10.0,54.0,0.6136363636363636,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiCommits,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits,7.0,37.0,0.37373737373737376,0.0,1.0,2.0,2.0
HEAD,0,package api - object ApiCommits - class Commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class Tree,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class Stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class File,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package servlet - class TransactionFilter,2.0,9.0,0.45,0.0,0.0,0.0,0.0
HEAD,1,package servlet - object Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiGitReferenceControllerBase,4.0,21.0,0.6774193548387096,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil,6.0,19.0,0.18095238095238095,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource,4.0,16.0,0.4444444444444444,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath,2.0,3.0,0.11538461538461539,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - object JGitResourcePath,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class EditorConfigInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results - class Redirect,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results - class Fragment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait RepositoryHook,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object GpgUtil,5.0,21.0,0.44680851063829785,0.0,0.0,0.0,0.0
HEAD,2,package controller - class RepositoryViewerController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,20,package controller - trait RepositoryViewerControllerBase,95.0,667.0,0.7631578947368421,0.0,0.0,5.0,10.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - class EditorForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - class DeleteForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommentForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class TagForm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadFiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>>,1.0,7.0,0.4117647058823529,0.0,0.0,0.0,0.0
HEAD,1,package plugin - trait IssueHook,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait PullRequestHook,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiCommitListItem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommitListItem,1.0,1.0,0.045454545454545456,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommitListItem - class Parent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommitListItem - class Commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiUserControllerBase,5.0,27.0,0.4153846153846154,0.0,0.0,0.0,0.0
HEAD,0,package view - class Pagination,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateARelease,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiRepositoryStatusControllerBase,16.0,39.0,0.8125,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAStatus,3.0,3.0,0.25,0.0,0.0,0.0,0.0
HEAD,2,package controller - class DashboardController,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait DashboardControllerBase,1.0,1.0,0.010309278350515464,0.0,0.0,0.0,0.0
