name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,301,68,67,128,-0.05816135084427776,65.3061224489796,65.64102564102564,0.4715618704258183
ImplicitDefinitions,298,71,68,127,-0.08951427975818227,64.14141414141415,65.12820512820512,0.45724307484064614
ImplicitConversions baseline,170,32,42,81,0.03203735007647124,71.68141592920354,65.85365853658537,0.5093261291028719
ImplicitConversions,169,33,41,82,0.03203735007647124,71.30434782608695,66.66666666666666,0.5105013419847474
ImplicitParameters baseline,292,50,70,143,0.08574252532740301,74.09326424870466,67.13615023474179,0.5362456278035522
ImplicitParameters,292,50,73,140,0.06288608846058807,73.68421052631578,65.72769953051643,0.5238017544803537
OverridingPatternVariables baseline,26,12,10,15,-0.45894736842105277,55.55555555555556,60.0,0.28097574347450816
OverridingPatternVariables,27,11,8,17,-0.26000000000000023,60.71428571428571,68.0,0.3845024125583062
UsageOfNull baseline,129,23,41,89,0.08663967611336032,79.46428571428571,68.46153846153847,0.5432894255128842
UsageOfNull,124,28,36,94,0.08663967611336032,77.04918032786885,72.3076923076923,0.5421689796507358
FunctionVariables baseline,195,39,37,66,-0.06265040245622777,62.857142857142854,64.07766990291263,0.4715926679786359
FunctionVariables,190,44,33,70,-0.0766326445938097,61.40350877192983,67.96116504854369,0.4786451330236802
