name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,7,29.56590446436517,23.222255081002082,30.857425015190643,41.193803654542734,0.03627172948017059,0.133348688235209
CountFunctionCalls,7,28.8317724837946,17.49895360849637,42.61812437594099,33.22653349031988,0.06959454467525344,0.0836803779302448
CountFunctionParameters,7,35.41554831512799,13.153429057663905,25.327293736140273,10.165538974445228,0.15639553854127494,0.07841006686313141
CountFunctions,7,29.76800924717991,8.229691249807516,40.31494909403484,3.374890803590737,0.15730357836027692,0.0360071627998659
CountHigherOrderCalls,7,32.821525573697116,7.481512145536539,42.35278060078661,3.3263039669610888,0.19685361173969493,0.030582262751591174
CountInnerVariableAssignment,7,39.91155883298825,24.192255914230927,36.14511205486767,39.09476403655211,0.1162091820025234,0.11682263550637144
CountLazyValues,7,39.0571441127636,28.199568484836522,23.799385733960914,33.71282877856315,0.09664439708983306,0.06964853944721011
CountNestedDepth,7,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethods,7,42.093642114766475,25.827131219614305,23.825952367558394,7.2648156809375655,0.18948785859510323,0.15210476388685756
CountOuterVariableAssignment,7,30.761747913091444,19.830353040094103,37.844925180402306,42.38429516783208,0.0638670037864605,0.07198732586012899
CountOuterVariableUsage,7,32.972407881035664,20.438465896673854,37.919094119165145,42.00653663397424,0.08221053553302186,0.06606614171370902
CountParameterLists,7,41.478504225169885,12.253188025550823,32.434202843185076,12.36339025856107,0.23846022186237725,0.09634900810685894
CountPatternMatching,7,31.649493484988916,11.367496300089472,39.98696498736128,6.050661814017402,0.1767409787651843,0.0548889265549977
CountRecursiveCalls,7,38.728421370965826,15.782956886989977,31.80975496101994,41.19087693876206,0.08481500243313513,0.08603924252310569
CountSideEffectCalls,7,31.121673041955123,18.730268671135697,37.83387509122237,25.03511681336902,0.12052018861501103,0.1252123921956067
CountSideEffectFunctions,7,38.72164645377364,25.053710832275485,26.723797738085914,33.45542252464868,0.13713614442463626,0.13317186312522145
CountSideEffects,7,30.124990782761785,11.91895155423272,38.973372569462015,23.78195537302456,0.11237093879501858,0.09600555303280218
CountVariableDefinitions,7,31.70801167411977,20.00011488630558,40.720726441000885,37.0794463553172,0.05580772034224175,0.10003030938599876
CountVariables,7,35.88309707607534,23.01220858195562,30.68574283197565,30.267281887671736,0.11694658861792466,0.11622579297879065
FunctionalScoreCount,7,32.55738273875822,11.610374202960797,47.14671897760022,5.442052672771311,0.21040393492735343,0.05383397991008704
HasPointsCount,7,25.94447619661764,12.50842209088811,65.44442564294914,7.989719975100016,0.15575330044699384,0.10189892073465752
ImperativeScoreCount,7,31.382941080386395,13.70474965146553,38.73624635133445,24.28947289043782,0.1228665420488942,0.10990833311879473
IsFunction,7,32.49087970487775,15.717547547998636,45.8655464088554,45.480011744471774,0.062448533064417125,0.09592921214127356
IsSideEffect,7,25.613801150269712,16.48394097042407,65.76879674771399,32.1011630131427,0.060283612713391055,0.11211391575438315
ParadigmScoreCount,7,24.939185783264826,11.467898868490021,57.380537221349265,7.474147220104132,0.11454798946999419,0.1070519147613998
