name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalCalls,7,44.95365331707761,13.477625627602569,44.10874779406014,9.240128907423488,0.31618727896022986,0.10839170621101879
FunctionalScoreLandkroon,7,44.24297515580478,13.902287868838192,46.879023939925844,8.060891928329944,0.31834409932563357,0.09998455472100341
HasPointsLandkroon,7,44.68178026153775,16.424592589652473,47.2601760277479,10.203472177528305,0.31765480483534553,0.12606032981146506
HigherOrder,7,44.76949410428601,12.542602060033204,24.978253434682333,9.893703957616928,0.22429204488234097,0.10337387590610549
ImperativeCalls,7,44.07195552405607,17.273681722229654,32.15816681995081,31.5673451038696,0.19275498350519452,0.11497018598769455
ImperativeScoreLandkroon,7,43.00684907606082,16.02401731432971,35.2279437973577,29.19725984538202,0.19711164290307107,0.10790198191599829
Nested,7,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmScoreLandkroon,7,42.44713837402263,17.912845106928042,53.281814282954905,9.17013829019741,0.31256525300295895,0.1177862549604967
Recursive,7,47.14647598311818,18.70215708010101,18.26806474612837,33.41425154213351,0.10471937525310314,0.07305964469218955
SideEffects,7,41.94943028320562,18.631836134422553,30.39299960851588,31.372991272436263,0.15696500501429256,0.10846101078240741
