name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Recursive,18,2,16,11.11111111111111,0.7936507936507936
Nested,80,10,70,12.5,3.968253968253968
HigherOrder,186,34,152,18.27956989247312,13.492063492063492
FunctionalCalls,665,89,576,13.383458646616543,35.317460317460316
SideEffects,113,12,101,10.619469026548673,4.761904761904762
ImperativeCalls,113,12,101,10.619469026548673,4.761904761904762
FunctionalScoreLandkroon,872,124,748,14.220183486238533,49.2063492063492
ImperativeScoreLandkroon,184,18,166,9.782608695652174,7.142857142857142
HasPointsLandkroon,983,136,847,13.835198372329604,53.96825396825397
ParadigmScoreLandkroon,872,124,748,14.220183486238533,49.2063492063492
