name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalScoreBool,7,30.58661095297739,13.627669071234243,57.95587886971386,6.973546286964122,0.20950741571168896,0.09341389620627634
HasCurrying,7,29.69257123523056,23.244442159943222,30.873285908088196,41.085312464236736,0.03662903904716825,0.13535507090118287
HasFunctionCalls,7,28.414452541611304,17.813400176680148,44.117612324294704,32.77384823080011,0.051884081938017836,0.10755482274943977
HasFunctionParameters,7,33.957554785435995,14.324546934394112,28.739603744845258,9.832587843992806,0.1390930338748863,0.1075628058148691
HasFunctions,7,28.731117243377543,10.393418895656064,50.93038291234984,5.150462815181539,0.16656901764422932,0.049771992675591556
HasHigherOrderCalls,7,32.28260202546487,9.495204848074156,49.25173390109672,6.8010697210615705,0.20702951312145454,0.03944550243665024
HasInnerVariableAssignment,7,39.48741543603921,24.013378803986257,34.46345906885421,36.70059828753108,0.11511137457255469,0.11010062806266187
HasLazyValues,7,41.685368511356955,26.006874724841325,24.027569485309186,34.06590055830488,0.10593960611722966,0.06351396547011198
HasMultipleParameterLists,7,41.57348148530899,12.295498501497592,32.63484489775972,12.281626519428128,0.2398456359188636,0.09508056524192365
HasNestedMethods,7,44.00691495949199,25.324921864942148,27.298751771053702,5.272784998591933,0.21218376636712302,0.1498915713575108
HasOuterVariableAssignment,7,35.07872766336573,22.96041331102945,37.207256671043375,43.254358851770014,0.07738612036244616,0.07078826306397672
HasOuterVariableUsage,7,40.36050768156484,19.602799675924153,38.47494330283629,42.425905311438434,0.10857485807231519,0.06631017305864174
HasPatternMatching,7,30.72764071728293,10.96151094683662,42.258274539452366,8.271439063441768,0.1737492907635992,0.05834566613267762
HasPointsBool,7,25.954055056226697,12.489357249892116,65.54476597080495,7.874406930284847,0.15614551213605887,0.10142136671612163
HasSideEffectCalls,7,32.97317482403737,16.01630301060519,39.10044077697152,27.324620764520756,0.13553421636951396,0.11880697806092581
HasSideEffectFunctions,7,38.841109018356974,25.15423341185822,26.79696095842461,33.54175265962279,0.13789738405898425,0.13308853277889726
HasSideEffects,7,29.300349964683253,14.052088753999183,44.63047570566441,22.36993237253398,0.10584985009983165,0.13314567437144498
HasVariableDefinitions,7,32.888078207815596,19.83177348433241,25.53054519069055,27.982891620819224,0.07725920141010682,0.08371595844246442
HasVariables,7,38.30037245204294,21.54925387581149,34.01627548119746,30.650840125308836,0.12353537382540147,0.11953145370593987
ImperativeScoreBool,7,29.41391695360209,14.44313149625298,42.716392797689664,23.34275506403481,0.10618916943999628,0.12615561606117792
IsFunction,7,32.49087970487775,15.717547547998636,45.8655464088554,45.480011744471774,0.062448533064417125,0.09592921214127356
IsNested,7,0.0,0.0,0.0,0.0,0.0,0.0
IsRecursive,7,38.845445605073635,15.649040584760714,30.160489617566522,34.1802613150905,0.08425024099832426,0.08262006750392743
IsSideEffect,7,25.613801150269712,16.48394097042407,65.76879674771399,32.1011630131427,0.060283612713391055,0.11211391575438315
ParadigmScoreBool,7,25.133356335995142,11.881224628721247,58.15800640911515,7.168016322867001,0.11817975637416618,0.11254256404021347
