name,count,mean,std
FunctionalCalls,7,0.4061488673139159,1.01259200134687
FunctionalScoreLandkroon,7,0.5116504854368932,1.088519890849838
HasPointsLandkroon,7,0.3181229773462783,0.4658228979410858
HigherOrder,7,0.07378640776699029,0.3163693657739875
ImperativeCalls,7,0.04466019417475728,0.2556179350437908
ImperativeScoreLandkroon,7,0.23689320388349516,1.6715587907419924
Nested,7,0.025889967637540454,0.15883274713763545
ParadigmScoreLandkroon,7,0.267479976087379,0.4377070372518146
Recursive,7,0.009066183136899364,0.09482689438624048
SideEffects,7,0.16228467815049866,1.2691914536637363
