name,count,precision,recall,mcc
CommentDensity,7,38.4,42.34234234234234,0.2745858503957281
CommentLinesOfCode,7,50.0,46.75324675324675,0.2970718892270431
CouplingBetweenObjects,7,49.586776859504134,50.649350649350644,0.23368020075759802
CyclomaticComplexity,7,26.168224299065415,43.75,0.08776434619920834
DepthOfInheritance,7,31.333333333333336,64.38356164383562,0.12040651336805927
DepthOfNesting,7,19.607843137254907,40.0,0.03788222570783183
FanIn,7,32.06106870229007,54.54545454545454,0.09565473558960233
FanOut,7,51.72413793103448,51.94805194805194,0.3565512405839512
LackOfCohesionInMethods,7,46.96969696969697,56.84210526315789,0.24363798497859426
LinesOfCode,7,61.904761904761905,50.649350649350644,0.42860256813184905
NumberOfChildren,7,36.36363636363637,46.34146341463415,0.07383599499172046
NumberOfPatternVariables,7,32.432432432432435,39.50617283950617,0.08631128193464778
OutDegree,7,36.2962962962963,50.45045045045045,0.23707561728395066
OutDegreeDistinct,7,20.779220779220783,47.747747747747745,0.15037102561361676
PatternSize,7,28.57142857142857,34.736842105263165,0.03504075116610771
ResponseForClass,7,53.94736842105264,48.64864864864865,0.33461776971437723
SourceLinesOfCode,7,51.24999999999999,53.24675324675325,0.4041550031266169
WeightedMethodCount,7,40.5940594059406,44.444444444444436,0.1129771675839409
