name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,132,23,55,120,0.051059907834101304,83.91608391608392,68.57142857142857,0.5411714388833826
FanIn,42,113,63,112,-1.141198156682028,49.77777777777778,64.0,-0.09539955591519912
CouplingBetweenObjects,128,27,70,105,-0.18009216589861765,79.54545454545455,60.0,0.4337880162138561
DepthOfInheritance,70,85,77,98,-0.9708755760368666,53.551912568306015,56.00000000000001,0.011661152317421248
LackOfCohesionInMethods,123,32,75,100,-0.3017511520737328,75.75757575757575,57.14285714285714,0.3718182996118766
LinesOfCode,144,11,63,112,0.0997235023041474,91.05691056910568,64.0,0.587332498351557
SourceLinesOfCode,145,10,61,114,0.136221198156682,91.93548387096774,65.14285714285715,0.6048027221483283
CommentLinesOfCode,148,7,87,88,-0.14359447004608317,92.63157894736842,50.28571428571429,0.5045057457009899
CommentDensity,132,23,81,94,-0.26525345622119834,80.34188034188034,53.714285714285715,0.4055822853781635
NumberOfChildren,136,19,133,42,-0.8492165898617514,68.85245901639344,24.0,0.15096751476738277
ResponseForClass,139,16,53,122,0.16055299539170498,88.40579710144928,69.71428571428572,0.600925328348249
WeightedMethodCount,133,22,67,108,-0.08276497695852547,83.07692307692308,61.71428571428571,0.4853794329211646
CyclomaticComplexity,107,48,98,77,-0.7762211981566822,61.6,44.0,0.134082657081281
DepthOfNesting,109,46,107,68,-0.8613824884792629,59.64912280701754,38.857142857142854,0.09634632914647313
OutDegree,105,50,90,85,-0.703225806451613,62.96296296296296,48.57142857142857,0.16559385313325414
OutDegreeDistinct,121,34,110,65,-0.7518894009216592,65.65656565656566,37.142857142857146,0.1656210342000601
PatternSize,112,43,117,58,-0.9465437788018436,57.42574257425742,33.14285714285714,0.058489017104820594
NumberOfPatternVariables,115,40,114,61,-0.8735483870967744,60.396039603960396,34.85714285714286,0.09801401842480174
