name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,1348,453,69,65,-3.1853613664050657,12.548262548262548,48.507462686567166,0.13391679299442866
FanIn,111,1690,12,122,-12.646523075903106,6.73289183222958,91.04477611940298,-0.029052940767032354
CouplingBetweenObjects,1445,356,87,47,-2.551944607887824,11.662531017369728,35.07462686567165,0.09570640398639253
DepthOfInheritance,1415,386,95,39,-2.8566260866682693,9.176470588235293,29.1044776119403,0.04704695522805336
LackOfCohesionInMethods,1064,737,69,65,-5.462454523606289,8.104738154613466,48.507462686567166,0.03909361096939555
LinesOfCode,1422,379,80,54,-2.6802315463216955,12.471131639722865,40.298507462686565,0.11729130290623792
SourceLinesOfCode,1397,404,77,57,-2.8566260866682693,12.364425162689804,42.53731343283582,0.119817783924823
CommentLinesOfCode,1571,230,107,27,-1.7020436407634234,10.505836575875486,20.149253731343283,0.05519744344778755
CommentDensity,1472,329,99,35,-2.431675603106069,9.615384615384617,26.119402985074625,0.05100799535696575
NumberOfChildren,100,1701,6,128,-12.686612744163691,6.998359759431382,95.52238805970148,0.011992257102162037
ResponseForClass,1309,492,74,60,-3.5381504470982126,10.869565217391305,44.776119402985074,0.0981572067007771
WeightedMethodCount,1337,464,96,38,-3.490042845185511,7.569721115537849,28.35820895522388,0.015028957416788726
CyclomaticComplexity,1263,538,93,41,-4.059316134485817,7.081174438687392,30.597014925373134,0.004018013830011522
DepthOfNesting,1746,55,125,9,-0.443228057381057,14.0625,6.7164179104477615,0.05199564830632883
OutDegree,1240,561,74,60,-4.091387869094285,9.66183574879227,44.776119402985074,0.07410684329550171
OutDegreeDistinct,1148,653,79,55,-4.869127433349632,7.768361581920905,41.04477611940299,0.025231705531125463
PatternSize,1400,401,106,28,-3.065092361623311,6.526806526806526,20.8955223880597,-0.00837244805272973
NumberOfPatternVariables,211,1590,18,116,-11.89283731260411,6.799531066822978,86.56716417910447,-0.013495943037707176
