name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,152,36,22,30,-0.42389525368248826,45.45454545454545,57.692307692307686,0.3556179759320916
FanIn,42,146,11,41,-2.854337152209494,21.92513368983957,78.84615384615384,0.011784703349254926
CouplingBetweenObjects,148,40,23,29,-0.5466448445171854,42.028985507246375,55.769230769230774,0.31396726436167743
DepthOfInheritance,93,95,17,35,-1.7495908346972184,26.923076923076923,67.3076923076923,0.13870599524980956
LackOfCohesionInMethods,160,28,44,8,-0.7675941080196405,22.22222222222222,15.384615384615385,0.005664926857131773
LinesOfCode,156,32,21,31,-0.3011456628477909,49.2063492063492,59.61538461538461,0.3988165906009342
SourceLinesOfCode,157,31,24,28,-0.3502454991816699,47.45762711864407,53.84615384615385,0.3574249615733502
CommentLinesOfCode,159,29,34,18,-0.5466448445171854,38.297872340425535,34.61538461538461,0.19921620107380858
CommentDensity,118,70,36,16,-1.6022913256955817,18.6046511627907,30.76923076923077,-0.05554268826832082
NumberOfChildren,15,173,4,48,-3.3453355155482827,21.71945701357466,92.3076923076923,0.004370232048799716
ResponseForClass,158,30,24,28,-0.3256955810147304,48.275862068965516,53.84615384615385,0.36462017131878643
WeightedMethodCount,162,26,41,11,-0.6448445171849433,29.72972972972973,21.153846153846153,0.08355713583837839
CyclomaticComplexity,145,43,37,15,-0.9639934533551562,25.862068965517242,28.846153846153843,0.057488709516784905
DepthOfNesting,131,57,36,16,-1.283142389525369,21.91780821917808,30.76923076923077,0.004030439573869392
OutDegree,151,37,30,22,-0.6448445171849433,37.28813559322034,42.30769230769231,0.21649069414026578
OutDegreeDistinct,147,41,32,20,-0.79214402618658,32.78688524590164,38.46153846153847,0.15757320592945032
PatternSize,157,31,41,11,-0.7675941080196405,26.190476190476193,21.153846153846153,0.05057396525863165
NumberOfPatternVariables,159,29,40,12,-0.6939443535188221,29.268292682926827,23.076923076923077,0.08375341705558274
