name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,7,42.01939257100029,15.930551285105262,46.73171147701277,16.26690095524693,0.1790645700880166,0.11976003222538274
CommentLinesOfCode,7,57.9714290194026,17.25651277513205,38.59662080051099,7.816783954004403,0.3120375739151421,0.12899792996918963
CouplingBetweenObjects,7,56.56896461664585,12.164456190050592,52.76401776774498,8.260132843717807,0.3666497281264642,0.062263992251526984
CyclomaticComplexity,7,37.27126015552542,13.809333424919286,40.5241174703758,6.224036067928885,0.11860627410648614,0.09070351477575173
DepthOfInheritance,7,30.1253860880634,11.86087375934896,51.93043165206433,10.456211107105053,0.020969173554780084,0.07713951898389818
DepthOfNesting,7,36.81824673431872,13.879418529148507,42.02261176868283,5.6101368827289955,0.11899382812622294,0.07441636577084168
FanIn,7,39.0326084422937,14.889345548910303,47.115987814655526,27.085904024011136,0.11114321816702384,0.14002802497256972
FanOut,7,59.48886096079731,13.338671261163553,60.017911419557166,7.423766547900176,0.4351287605185661,0.06986278122447244
LackOfCohesionInMethods,7,44.44262490725322,16.768130339006852,41.456254674753765,14.331439582753438,0.21022764078910514,0.12346264434099348
LinesOfCode,7,64.46154159620087,12.00809471142888,54.411919501444274,4.809004651730953,0.44707513922889813,0.055471532017509505
NumberOfChildren,7,40.102164618977724,14.264762739991212,40.59059917664821,24.045952861127834,0.09958651174457793,0.12431813930037862
NumberOfPatternVariables,7,38.64141206009292,12.931355071538071,41.14132204828348,14.500777790021402,0.13533994857419815,0.0667387594404274
OutDegree,7,40.76232004722174,15.736224340154546,44.438150309879404,10.956845144021354,0.17746318984776493,0.14175650329746525
OutDegreeDistinct,7,40.79734778991662,15.046170148237124,46.350370915962614,9.740139867238886,0.18159773391051406,0.09685001168377648
PatternSize,7,38.30840919479918,10.274328317211852,41.53274343800765,17.017200255966205,0.12442935988594613,0.09660742266087355
ResponseForClass,7,60.50303954506121,12.025238495020517,57.681957241058285,6.577750922912174,0.4295509683281792,0.09371734030253638
SourceLinesOfCode,7,62.82124491149302,12.899447845071677,56.51846877520776,4.2734855648183,0.4461715055800243,0.059566855972673735
WeightedMethodCount,7,58.60275890471156,11.382064113415801,52.42664716111933,5.869607195582856,0.38444090684554705,0.07654204223744107
