name,count,mean mean,mean std,std mean,std std
FractionCurrying,7,0.0059458433104603425,0.010288923149040575,0.038114908953941026,0.046226846410810894
FractionFunctionCalls,7,0.02414465625902103,0.018242690859740285,0.10415700808335261,0.04558158479856366
FractionFunctions,7,0.13939106724938338,0.07324323871993775,0.24066423847482227,0.06302718028555628
FractionHigherOrderCalls,7,0.09133258350070055,0.04949323744133907,0.17738855656153227,0.047226018671841535
FractionInnerVariableAssignment,7,0.0020342154856779226,0.0017279743282605229,0.013343391776961196,0.00780728667456833
FractionLazyValues,7,0.004227932547291014,0.004295993480646316,0.03250384385214533,0.027376813312456807
FractionNestedMethods,7,0.02931579352912973,0.012587740145911209,0.10782917591076713,0.022522298181346087
FractionOuterVariableAssignment,7,0.003483138974022098,0.00327771955349912,0.022183826822702726,0.013227281975462133
FractionOuterVariableUsage,7,0.012252706416640434,0.013968068540105683,0.05431331910115283,0.04348119701873422
FractionPatternMatching,7,0.0937722968953851,0.039786462677667916,0.20820894024431316,0.04568662434283848
FractionRecursiveCalls,7,0.0016175513693466902,0.0025130629813108836,0.013290360279386565,0.012518006596167568
FractionSideEffectCalls,7,0.03964779781195186,0.03728778456604668,0.10585362117050025,0.05754739852923014
FractionSideEffectFunctions,7,0.004368680989964618,0.004199747024372161,0.028077545688445473,0.016926435964223736
FractionSideEffects,7,0.12227250501186791,0.09255311640775966,0.23463256593438064,0.10819704644159506
FractionVariableDefinitions,7,0.0015208215436997507,0.0015291929962311485,0.009972941448063774,0.007256867794957335
FractionVariables,7,0.016554010412059932,0.017193291855801825,0.06461673758627581,0.04618024767451002
FunctionalScoreFraction,7,0.5855265420198891,0.20827031638589005,0.7891251108799281,0.16966257652008193
HasFunctionParameters,7,0.06520183987491075,0.03696279091431502,0.20689225644639078,0.05209107450235857
HasMultipleParameterLists,7,0.10716680219231514,0.05532219570141494,0.2642061789997636,0.07722598960854377
HasPointsFraction,7,0.5008240525581427,0.08540500837879429,0.4317598953490211,0.016815835556308115
ImperativeScoreFraction,7,0.30065291311272746,0.23145218077507707,0.5981220141954703,0.2860774424704214
IsFunction,7,0.023391991244624953,0.023992784665875035,0.11549573497700687,0.0702758575032745
IsNested,7,1.8184047320457507e-05,3.2664186739768855e-05,0.0009454048712283318,0.0019497333188689997
IsSideEffect,7,0.0985190364668429,0.08010331018122116,0.22514044889839457,0.11215839991999434
ParadigmScoreFraction,7,0.24028079341764835,0.16832749629064156,0.5148401270440041,0.05606010926804291
