name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
LambdaFunctionsUsingInnerVariables,2,70.05813953488372,6.988846093122852,59.090909090909086,6.428243465332252,0.31470991192091924,0.08945545817304269
LambdaFunctionsUsingInnerVariables baseline,2,71.02941176470588,5.615259732951998,59.65909090909091,7.231773898498783,0.3331383432694137,0.06339372062674031
LambdaFunctionsUsingOuterVariables,2,70.9213863060017,0.717268078971983,80.45454545454545,14.784959970264174,0.5368313154165615,0.042589598768583134
LambdaFunctionsUsingOuterVariables baseline,2,68.95210806385592,3.502248077100793,79.57219251336899,16.03279546647572,0.5103081540637651,0.08009901327071778
LambdaFunctionsWithAssignment,2,77.26631393298061,19.92868847153623,79.52759197324414,18.34575536807573,0.407966535666915,0.011505661112804285
LambdaFunctionsWithAssignment baseline,2,77.51934984520125,21.185838622083008,80.02926421404682,17.636283681266487,0.438739189679418,0.03496268094139276
LambdaFunctionsWithSideEffects,5,71.87074829931973,12.542854896354452,69.11333837835521,7.619854385944474,0.38504839634212445,0.042723771603863224
LambdaFunctionsWithSideEffects baseline,5,70.94467408737975,12.571788717988392,68.51166679342815,8.265486778074003,0.36747234714357263,0.035406155628669694
LambdaScore,7,60.018450853508725,11.597382407315594,69.08859977524611,4.645891515170778,0.4580433811750713,0.08984397168978969
LambdaScore baseline,7,59.8397346988167,11.66157699842235,68.48062423864586,4.0397081542833595,0.45202347498939355,0.08946066810133742
NumberOfLambdaFunctions,7,60.072284772620456,11.724347697165754,68.3152617208125,4.596186647481087,0.454474834550119,0.0889452096777357
NumberOfLambdaFunctions baseline,7,59.8397346988167,11.66157699842235,68.48062423864586,4.0397081542833595,0.45202347498939355,0.08946066810133742
SourceLinesOfLambda,7,59.75993294506929,11.640426748950212,68.8322505009497,5.069283070121487,0.4537159385497757,0.09358345564279906
SourceLinesOfLambda baseline,7,59.8397346988167,11.66157699842235,68.48062423864586,4.0397081542833595,0.45202347498939355,0.08946066810133742
