name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurryingAvr,25.142413581070656,21.4022587135426,34.934037239649136,41.0826821260517,0.058137364259783365,0.11954797707999935
CountCurryingMax,31.945258362599336,20.814232703297638,10.233460039071938,9.825913897495168,0.10899783132571271,0.09474499757279664
CountCurryingSum,31.945258362599336,20.814232703297638,10.233460039071938,9.825913897495168,0.10899783132571271,0.09474499757279664
CountFunctionCallsAvr,27.028260287188694,14.835374461985738,43.443559125728534,34.67048962100747,0.10481883247292867,0.09658926840294503
CountFunctionCallsMax,29.023261336751585,13.560981412331454,24.07059236094298,15.649083386404792,0.13639420501925612,0.08791170494674608
CountFunctionCallsSum,31.263464760608656,12.397779619246005,22.196694653711944,15.48962479367836,0.15430497597028964,0.08802338203512847
CountFunctionParametersAvr,29.140084022190845,9.523853149559184,35.24623201190381,27.555895748810652,0.144598771595604,0.10060721279278592
CountFunctionParametersMax,31.79695470428567,7.879787901504414,27.64141114474351,17.444250148886216,0.18133222184366066,0.08026701592639901
CountFunctionParametersSum,35.50576125154349,8.77930479496706,24.221497724830094,12.235828527637635,0.1965580597611726,0.10271826226759916
CountFunctionsAvr,26.33220357960823,6.382335542624949,43.565468797527146,4.596648822318612,0.18493747132257526,0.031907981034746465
CountFunctionsMax,31.77107375653232,7.030692075481145,47.72022462764277,4.062988324836314,0.25623359273223106,0.030873607977266494
CountFunctionsSum,37.174918602199114,9.583051906522456,45.8053057516981,4.2954005650506994,0.29420799429548616,0.05634232818105921
CountHigherOrderCallsAvr,27.89053555643942,8.814715265955398,42.284430200734654,4.9049040039890315,0.19125680439362885,0.05003756413987522
CountHigherOrderCallsMax,31.6431545804697,8.425895402862915,47.18750718678276,9.52461766106091,0.25030308189277867,0.055444205581245805
CountHigherOrderCallsSum,36.29262867774264,8.346710546341756,39.49107751773646,6.025218065356831,0.26321509246087266,0.056695748624520065
CountInnerVariableAssignmentAvr,30.53933806044693,22.364693822060104,32.80920936817778,36.422608173648946,0.050273318044749396,0.07197291426615016
CountInnerVariableAssignmentMax,38.07833402183083,23.458529687799928,11.070924828772794,5.479968367303611,0.09885157938474341,0.06497497571884167
CountInnerVariableAssignmentSum,38.11622869355096,23.38630473365949,18.98578774363571,25.595790360710538,0.0960435664950924,0.06778265488034539
CountLazyValuesAvr,33.17002991939061,22.804863259204218,31.903962095693966,42.919217413644326,0.06201913683298259,0.09153648441782757
CountLazyValuesMax,36.68259092589954,20.49436188718572,21.388089079820947,34.898467890782335,0.10312505476585186,0.05555827408168759
CountLazyValuesSum,36.68259092589954,20.49436188718572,21.388089079820947,34.898467890782335,0.10312505476585186,0.05555827408168759
CountNestedDepthAvr,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedDepthMax,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedDepthSum,0.0,0.0,0.0,0.0,0.0,0.0
CountNestedMethodsAvr,27.738333145860025,19.607368068255273,29.843366697660137,25.074117222163657,0.10129954936159587,0.11029141422149588
CountNestedMethodsMax,32.863186615248814,19.058233338999532,24.707066037839727,5.904754965482681,0.16576188276201934,0.10298519587257927
CountNestedMethodsSum,32.56071073954426,19.26890532374224,23.913415244188933,5.08652628749784,0.1606382534628619,0.10465583397394014
CountOuterVariableAssignmentAvr,17.58838167836837,10.392824473133908,69.38250395943818,36.877943061609706,0.029458158228052426,0.08704806975370968
CountOuterVariableAssignmentMax,20.890384769319553,12.803407107128049,58.34557066760293,41.566093484335944,0.049048895772697367,0.09451781085078202
CountOuterVariableAssignmentSum,20.76215395385171,12.777637867209883,48.75373393290904,44.17083062010415,0.05204529304131517,0.09172824185282241
CountOuterVariableUsageAvr,31.53824975157085,26.302532031523313,56.370403844807406,43.229766257842,0.06893988750188759,0.0912128297933229
CountOuterVariableUsageMax,34.77898969337887,25.24712543568779,47.63703437952448,44.53978746206634,0.09626877891122461,0.08487720550370217
CountOuterVariableUsageSum,34.71110163252375,25.33370098955497,41.741194562116036,41.061749496407685,0.0932941481295835,0.08608199116094524
CountParameterListsAvr,27.69616545569162,6.83003625390449,31.160624124257858,7.244768062380637,0.16438345616110572,0.06071134699670113
CountParameterListsMax,30.105575163780777,6.341603437461083,34.561015977272135,11.432775517329977,0.1938773675565584,0.04571225620992391
CountParameterListsSum,33.96863902509098,9.73917584181496,30.161727526259543,10.142589561388624,0.20373094870974245,0.06017595477091432
CountPatternMatchingAvr,27.560670097554155,13.284812043282336,37.59474961469552,8.225222338658707,0.17882565275665363,0.09794226274241695
CountPatternMatchingMax,28.76938161681704,11.529305199316756,53.183177601703626,12.847166186215137,0.2408395624251149,0.0947903928505767
CountPatternMatchingSum,33.43416670244335,14.995785874938964,45.185075539562156,10.14833411077808,0.26246411138663384,0.11569720880168019
CountRecursiveCallsAvr,38.19138364582903,19.03184937192551,30.01906405195307,42.18403983033679,0.07801260817497775,0.06637406001798114
CountRecursiveCallsMax,37.75726244544255,19.488676755203734,18.351760767002723,32.95787570290335,0.07581182699609393,0.06933124149606842
CountRecursiveCallsSum,37.75726244544255,19.488676755203734,18.351760767002723,32.95787570290335,0.07581182699609393,0.06933124149606842
CountSideEffectCallsAvr,27.508813345861228,12.660085477022207,30.540977798294517,22.05420625643366,0.11569990781402914,0.09323975077875211
CountSideEffectCallsMax,32.78389353591625,11.470253849396949,27.994596538255383,14.06172761298717,0.18064600597547306,0.08081223182801259
CountSideEffectCallsSum,33.83684569703975,11.746042735233978,26.034256846823258,13.21757957185554,0.1843821033697342,0.08703105547365261
CountSideEffectFunctionsAvr,28.053054427156805,19.31762067050241,45.900046538991774,42.884484683908646,0.05681937398539156,0.13105974399384002
CountSideEffectFunctionsMax,32.21839871636441,19.185339516851037,23.753733468308955,30.17251815216522,0.1075431792774715,0.10487352152699324
CountSideEffectFunctionsSum,33.288381365294434,17.758496597708657,22.714772429347914,30.807068334107655,0.11336678683058407,0.09859539444263293
CountSideEffectsAvr,27.262371549092858,15.493053090627425,34.43698993587914,19.376435767761762,0.12033255661978434,0.11482359327863743
CountSideEffectsMax,33.32128227858082,13.40016904531296,33.74496960051872,11.568973336950494,0.20408396716916163,0.08059002471542792
CountSideEffectsSum,34.495171325240854,15.08287306788744,31.94386857262352,13.797544962269923,0.2090905105487908,0.10843334865077957
CountVariableDefinitionsAvr,34.52474283812511,20.58405394836127,21.45275676739987,28.828031604463682,0.0500684196374789,0.08678700876662761
CountVariableDefinitionsMax,42.73661129384662,19.849004226943936,9.000257249074016,5.409558505850301,0.1160483626987744,0.039401420869173066
CountVariableDefinitionsSum,42.73661129384662,19.849004226943936,9.000257249074016,5.409558505850301,0.1160483626987744,0.039401420869173066
CountVariablesAvr,34.008848325345774,25.040079468021734,47.40034130452367,40.52465026258656,0.0778008248809391,0.12419847475417461
CountVariablesMax,36.9101110529682,23.922028458573994,17.09915859993132,9.93067331505984,0.12535508927096964,0.09774823515332061
CountVariablesSum,37.17676145917465,23.97942520836425,22.143509673694158,18.419048590714617,0.12514539714868517,0.10171283943708519
FractionCurryingAvr,24.889316276338715,20.504859367684137,33.61963919435184,41.83407763678976,0.05947339987478598,0.12143052387474003
FractionCurryingMax,32.38836793309154,20.73028600138247,20.21245163571059,27.891412367309808,0.11129073841448411,0.09668786691702239
FractionCurryingSum,29.15223194196866,20.981113249940798,11.035086854897537,8.675532737897408,0.10281645677435176,0.10563913269328994
FractionFunctionCallsAvr,18.212308476133707,9.562708734810277,67.69144694915003,31.642466963806278,-0.002735544286648179,0.1189648906617857
FractionFunctionCallsMax,27.671800356065777,12.069920327171868,31.490266023976062,28.962588140725085,0.11475256307374339,0.07396537289698865
FractionFunctionCallsSum,28.819225569291785,11.311198034945937,17.836289281764024,10.14848895070138,0.12213686015876116,0.06694744655376166
FractionFunctionsAvr,23.311407220983803,7.926552311745871,41.68920906340012,9.341624352032465,0.14190901011165175,0.047634994608056556
FractionFunctionsMax,26.35002107618255,9.508384249844044,50.47208643122871,11.716382730119426,0.20137937343207196,0.0560995255462052
FractionFunctionsSum,33.50797423296889,10.659229350544132,39.7745108725018,6.942088890969687,0.23962086920636883,0.07959666763746467
FractionHigherOrderCallsAvr,27.75969965761143,8.062451463660256,41.45378399821556,6.911800393138215,0.18733261625149253,0.036861582152656704
FractionHigherOrderCallsMax,30.391282885263966,9.290374686521588,49.6372216598238,10.938955487568725,0.24103673716994098,0.038509960366936616
FractionHigherOrderCallsSum,34.91109902789301,8.828333493671202,40.921665426881304,6.273722254318668,0.25641356725544967,0.06612315788002637
FractionInnerVariableAssignmentAvr,32.63550264608067,26.802039228194356,46.88579704492965,43.89986897284999,0.031172556829771415,0.11126686225862083
FractionInnerVariableAssignmentMax,38.13502619403241,23.37253135974934,20.681314439162406,28.913726306940514,0.09573521994392031,0.07145437050004338
FractionInnerVariableAssignmentSum,37.545989242201976,23.585527392568927,21.681383223206844,33.1511480104578,0.08554756247308751,0.08029272454034736
FractionLazyValuesAvr,28.32277146856942,24.84315581719403,40.18710421588814,41.900080718206134,0.0424608842523068,0.0866360833373286
FractionLazyValuesMax,34.07781635009909,21.82978998061232,21.775613182693256,34.75057370807253,0.08728450461919987,0.06354214533007509
FractionLazyValuesSum,35.09755821178791,20.81595911991816,20.512810488179948,35.19385203069678,0.09113151941827433,0.05021993289069372
FractionNestedMethodsAvr,28.91044450178784,18.31956761281816,28.415013747284586,25.78129603320619,0.110110417344752,0.09150654778640115
FractionNestedMethodsMax,32.645793780511354,18.241097885382683,23.802222618990704,5.703525593703949,0.16032611575900332,0.09518031279110167
FractionNestedMethodsSum,32.15884409282498,17.57905997453447,22.27471889719547,5.306297622752952,0.15308090862787413,0.08728043657646202
FractionOuterVariableAssignmentAvr,15.653554140092197,11.595188774647188,59.176882758211846,43.33079632148071,0.025315254635610764,0.08686135622608877
