name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursiveAvr,3353,73,638,42,-0.25311888328010723,36.52173913043478,6.176470588235294,0.09114915667212677
IsNestedAvr,3426,0,680,0,-0.1984821949795681,0.0,0.0,0.0
HasNestedMethodsAvr,3162,264,503,177,-0.35181741698430713,40.136054421768705,26.029411764705884,0.21999024467591766
HasFunctionsAvr,2607,819,370,310,-1.0955813673980979,27.457927369353406,45.588235294117645,0.18052079437518312
IsFunctionAvr,250,3176,95,585,-4.765051852614952,15.554373836745548,86.02941176470588,-0.08942053185762515
HasFunctionParametersAvr,3241,185,592,88,-0.36944215514577117,32.234432234432234,12.941176470588237,0.11252349944416568
HasHigherOrderCallsAvr,2869,557,382,298,-0.6549629133614918,34.85380116959064,43.8235294117647,0.25236115607071824
HasFunctionCallsAvr,3202,224,555,125,-0.3729671027780641,35.816618911174785,18.38235294117647,0.15787649433171969
HasCurryingAvr,3383,43,619,61,-0.16675766628893252,58.65384615384615,8.970588235294118,0.1825390924918888
HasPatternMatchingAvr,2878,548,379,301,-0.6338132275677348,35.45347467608952,44.26470588235294,0.25947865273211057
HasLazyValuesAvr,3348,78,610,70,-0.21258198550873963,47.2972972972973,10.294117647058822,0.15988712110383407
HasMultipleParameterListsAvr,3255,171,595,85,-0.35005494316816055,33.203125,12.5,0.11544252389150496
FunctionalScoreBoolAvr,2477,949,344,336,-1.278878644277326,26.14785992217899,49.411764705882355,0.1740569304271373
HasVariablesAvr,2948,478,456,224,-0.6461505442807598,31.908831908831907,32.94117647058823,0.18749424578004567
HasVariableDefinitionsAvr,3260,166,592,88,-0.33595515263898923,34.645669291338585,12.941176470588237,0.12492575321930038
HasInnerVariableAssignmentAvr,2008,1418,409,271,-2.2200396620995164,16.044997039668445,39.852941176470594,-0.011606705045389912
HasOuterVariableUsageAvr,2994,432,461,219,-0.5738891178187564,33.6405529953917,32.20588235294118,0.19943917591868768
HasOuterVariableAssignmentAvr,3104,322,482,198,-0.41702894818172465,38.07692307692307,29.117647058823533,0.22040665137003146
HasSideEffectsAvr,2357,1069,340,340,-1.4833256069503111,24.130589070262598,50.0,0.14718063577656715
IsSideEffectAvr,2550,876,420,260,-1.2841660657257652,22.887323943661972,38.23529411764706,0.10525051965756561
HasSideEffectCallsAvr,2469,957,319,361,-1.2489165894028367,27.38998482549317,53.088235294117645,0.20029248698553132
HasSideEffectFunctionsAvr,3237,189,531,149,-0.26898114762542513,44.08284023668639,21.91176470588235,0.2217425970364829
ImperativeScoreBoolAvr,2432,994,356,324,-1.3793396517976722,24.582701062215477,47.647058823529406,0.14836845083727868
ParadigmScoreBoolAvr,2365,1061,357,323,-1.499187871295629,23.33815028901734,47.5,0.1299970737487699
CountRecursiveCallsAvr,3354,72,639,41,-0.25311888328010723,36.283185840707965,6.029411764705882,0.08925089070085708
CountNestedDepthAvr,3426,0,680,0,-0.1984821949795681,0.0,0.0,0.0
CountNestedMethodsAvr,3214,212,549,131,-0.34124257408742853,38.19241982507289,19.264705882352942,0.1756843901265027
CountFunctionsAvr,2772,654,409,271,-0.8735096665636484,29.2972972972973,39.852941176470594,0.1847560184564266
CountFunctionParametersAvr,3241,185,595,85,-0.37472957659421047,31.48148148148148,12.5,0.10648598307735725
CountHigherOrderCallsAvr,2926,500,408,272,-0.6003262250609527,35.233160621761655,40.0,0.24170643422415397
