name,precision,recall,mcc
CountCurryingAvr,16.75392670157068,19.753086419753085,0.0
CountCurryingMax,32.55813953488372,8.970588235294116,0.09058678541900472
CountCurryingSum,32.55813953488372,8.970588235294116,0.09058678541900472
CountFunctionCallsAvr,23.0,30.555555555555557,0.14904311241840973
CountFunctionCallsMax,21.96969696969697,15.714285714285715,0.1727193142523893
CountFunctionCallsSum,32.3943661971831,15.714285714285715,0.17329851017480505
CountFunctionParametersAvr,27.049180327868854,24.82758620689655,0.15181056534757986
CountFunctionParametersMax,27.142857142857146,17.647058823529417,0.15181056534757986
CountFunctionParametersSum,33.691756272401435,17.647058823529417,0.15181056534757986
CountFunctionsAvr,24.71042471042471,42.857142857142854,0.1847560184564266
CountFunctionsMax,32.242990654205606,48.27586206896552,0.24756459105403805
CountFunctionsSum,39.354838709677416,44.70588235294118,0.2966049496880556
CountHigherOrderCallsAvr,28.440366972477065,40.68965517241379,0.1817697439420668
CountHigherOrderCallsMax,32.028469750889684,47.22222222222222,0.2606160593134894
CountHigherOrderCallsSum,37.5,37.24137931034483,0.2603686907612688
CountInnerVariableAssignmentAvr,24.615384615384613,13.888888888888891,0.07134534837378548
CountInnerVariableAssignmentMax,29.72972972972973,11.428571428571427,0.09865250023831657
CountInnerVariableAssignmentSum,29.72972972972973,11.428571428571427,0.08832574854399715
CountLazyValuesAvr,31.25,8.641975308641975,0.07295978073153678
CountLazyValuesMax,32.55813953488372,8.641975308641975,0.08949070620553927
CountLazyValuesSum,32.55813953488372,8.641975308641975,0.08949070620553927
CountNestedDepthAvr,0.0,0.0,0.0
CountNestedDepthMax,0.0,0.0,0.0
CountNestedDepthSum,0.0,0.0,0.0
CountNestedMethodsAvr,19.753086419753085,20.0,0.07594668726062885
CountNestedMethodsMax,32.608695652173914,25.882352941176478,0.15211653496184036
CountNestedMethodsSum,32.608695652173914,25.882352941176478,0.13503844823307906
CountOuterVariableAssignmentAvr,14.525993883792047,87.14285714285714,0.0016263904600926134
CountOuterVariableAssignmentMax,16.965352449223413,77.14285714285717,0.01633777563387449
CountOuterVariableAssignmentSum,16.965352449223413,31.470588235294123,0.01633777563387449
CountOuterVariableUsageAvr,17.118093174431202,62.06896551724138,0.07063422850693309
CountOuterVariableUsageMax,31.707317073170728,32.05882352941177,0.09652147136446776
CountOuterVariableUsageSum,31.707317073170728,30.294117647058826,0.09652147136446776
CountParameterListsAvr,25.842696629213485,32.857142857142854,0.18165030954528266
CountParameterListsMax,29.57746478873239,40.0,0.20433074274590055
CountParameterListsSum,33.72093023255814,28.57142857142857,0.20433074274590055
CountPatternMatchingAvr,30.366492146596862,39.852941176470594,0.17699121006731108
CountPatternMatchingMax,30.952380952380953,53.793103448275865,0.251888505220332
CountPatternMatchingSum,33.61702127659574,48.76543209876543,0.2557277232321605
CountRecursiveCallsAvr,36.36363636363637,6.029411764705883,0.08925089070085708
CountRecursiveCallsMax,36.52173913043478,6.1764705882352935,0.09114915667212677
CountRecursiveCallsSum,36.52173913043478,6.1764705882352935,0.09114915667212677
CountSideEffectCallsAvr,31.067961165048537,24.285714285714285,0.12933135510619406
CountSideEffectCallsMax,33.628318584070804,26.38888888888889,0.18669537598198035
CountSideEffectCallsSum,35.460992907801426,26.20689655172414,0.18669537598198035
CountSideEffectFunctionsAvr,16.594360086767896,20.88235294117647,0.0368308054949648
CountSideEffectFunctionsMax,36.0,11.111111111111109,0.08274391389818067
CountSideEffectFunctionsSum,36.0,11.111111111111109,0.08274391389818067
CountSideEffectsAvr,26.984126984126984,31.42857142857143,0.12637044094033606
CountSideEffectsMax,30.40540540540541,31.03448275862069,0.17976374233585327
CountSideEffectsSum,33.63636363636363,25.517241379310345,0.18394950097620066
CountVariableDefinitionsAvr,28.88888888888889,8.024691358024691,0.0762618220528964
CountVariableDefinitionsMax,37.17472118959108,8.641975308641975,0.10480267404000383
CountVariableDefinitionsSum,37.17472118959108,8.641975308641975,0.10480267404000383
CountVariablesAvr,32.733224222585925,29.411764705882355,0.1310956549310119
CountVariablesMax,34.57142857142857,18.055555555555557,0.1310956549310119
CountVariablesSum,37.11507293354943,15.862068965517242,0.1310956549310119
FractionCurryingAvr,17.647058823529417,12.413793103448276,0.021921441226074475
FractionCurryingMax,34.09090909090909,8.823529411764708,0.09058678541900472
FractionCurryingSum,35.135135135135144,9.411764705882351,0.0816087722765176
FractionFunctionCallsAvr,15.211119853134015,80.0,-0.0352099455686904
FractionFunctionCallsMax,20.869565217391305,18.38235294117647,0.12165326363705906
FractionFunctionCallsSum,27.27272727272727,14.482758620689655,0.15455274959973
FractionFunctionsAvr,21.757322175732217,45.714285714285715,0.1413959589697911
FractionFunctionsMax,25.819672131147538,53.793103448275865,0.195774654085958
FractionFunctionsSum,29.073856975381002,37.5,0.2467547622670657
FractionHigherOrderCallsAvr,30.188679245283016,42.06896551724138,0.18657649665398884
FractionHigherOrderCallsMax,33.02752293577982,48.96551724137931,0.2334295470719793
FractionHigherOrderCallsSum,33.734939759036145,42.06896551724138,0.2394603721730797
FractionInnerVariableAssignmentAvr,16.518847006651885,25.0,-0.008702092427962849
FractionInnerVariableAssignmentMax,29.72972972972973,11.428571428571427,0.09865250023831657
FractionInnerVariableAssignmentSum,28.88888888888889,11.034482758620689,0.07793969848419505
FractionLazyValuesAvr,14.490161001788907,11.764705882352938,0.02002457856715416
FractionLazyValuesMax,31.25,10.147058823529411,0.06787912870059565
FractionLazyValuesSum,31.03448275862069,7.4074074074074066,0.07190344199749216
FractionNestedMethodsAvr,28.75,20.689655172413797,0.09392278119331583
FractionNestedMethodsMax,32.95454545454545,25.882352941176478,0.14282972981234304
FractionNestedMethodsSum,32.91139240506329,24.13793103448276,0.12661894107922264
FractionOuterVariableAssignmentAvr,14.555256064690028,74.48275862068967,-0.00843805244683072
FractionOuterVariableAssignmentMax,16.317991631799163,27.94117647058824,0.030968285816299863
FractionOuterVariableAssignmentSum,17.025862068965516,22.94117647058824,0.030968285816299863
FractionOuterVariableUsageAvr,17.118093174431202,36.55172413793103,0.07063422850693309
FractionOuterVariableUsageMax,29.72972972972973,19.1358024691358,0.0720149168938247
FractionOuterVariableUsageSum,27.27272727272727,19.1358024691358,0.06783062078361743
FractionPatternMatchingAvr,27.2189349112426,37.24137931034483,0.1403802804165735
FractionPatternMatchingMax,31.512605042016805,48.970588235294116,0.20087970302875408
FractionPatternMatchingSum,30.232558139534877,40.0,0.17925718831644366
FractionRecursiveCallsAvr,20.0,12.962962962962964,0.021223619036487455
FractionRecursiveCallsMax,36.36363636363637,8.571428571428571,0.09114915667212677
FractionRecursiveCallsSum,36.52173913043478,8.571428571428571,0.09114915667212677
FractionSideEffectCallsAvr,27.37881508078995,44.852941176470594,0.12488476630465728
FractionSideEffectCallsMax,30.509868421052637,30.8641975308642,0.13727973396788865
FractionSideEffectCallsSum,30.676328502415448,22.839506172839503,0.1363527420400641
FractionSideEffectFunctionsAvr,16.774891774891778,20.147058823529417,0.0004861468943796382
FractionSideEffectFunctionsMax,36.0,11.111111111111109,0.08274391389818067
FractionSideEffectFunctionsSum,36.0,11.111111111111109,0.08274391389818067
FractionSideEffectsAvr,24.590163934426233,37.654320987654316,0.09846206154990744
FractionSideEffectsMax,26.319218241042343,41.975308641975296,0.13787879805066494
FractionSideEffectsSum,28.33333333333333,31.944444444444446,0.1371567632687815
FractionVariableDefinitionsAvr,16.5929203539823,52.77777777777778,-0.020847245522496533
FractionVariableDefinitionsMax,37.17472118959108,14.705882352941178,0.10480267404000383
FractionVariableDefinitionsSum,37.17472118959108,14.705882352941178,0.10480267404000383
FractionVariablesAvr,16.740088105726873,30.294117647058826,0.031870905675568335
FractionVariablesMax,32.956152758132966,18.571428571428573,0.1310956549310119
FractionVariablesSum,33.02063789868668,18.571428571428573,0.1310956549310119
FunctionalCallsLandkroonAvr,27.777777777777782,41.379310344827594,0.1873931961051874
FunctionalCallsLandkroonMax,31.932773109243694,52.85714285714286,0.2995231375483829
FunctionalCallsLandkroonSum,39.24050632911392,42.75862068965517,0.2968001245701317
